entrez_id	log2FC	fold_change_cancer_over_normal	average_expression	standard_error	ci95_low	ci95_high	moderated_t	p_value	bh_fdr	treat_t	treat_p_value	treat_bh_fdr	symbol_at_run	gene_name_at_run	representative_probe_id	specificity_tier	suffix_class	representative_pooled_median	eligible_probe_count_for_gene	annotation_package	annotation_package_version	human_gene_package_version	s1_log2FC	s1_standard_error	s1_bh_fdr	s1_treat_bh_fdr	s2_log2FC	s2_standard_error	s2_bh_fdr	s2_treat_bh_fdr	s4_no_trend_log2FC	s4_no_trend_standard_error	s4_no_trend_bh_fdr	s4_no_trend_treat_bh_fdr	s4_group_aware_log2FC	s4_group_aware_standard_error	s4_group_aware_bh_fdr	s4_group_aware_treat_bh_fdr	median_collapse_log2FC	median_collapse_standard_error	median_collapse_bh_fdr	median_collapse_treat_bh_fdr	qc_candidate_exclusion_log2FC	qc_candidate_exclusion_standard_error	qc_candidate_exclusion_bh_fdr	qc_candidate_exclusion_treat_bh_fdr	s3_status	s3_log2FC	s3_standard_error	s3_bh_fdr	s3_treat_bh_fdr	constituent_probe_count_modelled	constituent_same_direction_count	constituent_same_direction_fraction	any_opposite_direction_probe	any_material_opposite_treat_probe	material_opposite_probe_ids	statistically_discovered	priority_effect	representative_median_direction_concordant	core_sensitivity_direction_concordant	headline_eligible	contrast	result_annotation_status	leave_one_run_all_same_direction	leave_one_run_min_abs_log2FC
2706	2.48978917199703	5.61695860964856	5.60940241804959	0.573011601707871	1.35419600164807	3.625382342346	4.34509382458606	3.11881496089476e-05	0.000337890985412106	3.88605529020069	8.97950901316684e-05	0.00129002021863823	GJB2	gap junction protein beta 2	223278_at	1	at	5.637783851	1	hgu133plus2.db	3.13.0	3.22.0	2.89323650877432	0.451717238507368	3.95884872449497e-08	4.14433707338491e-07	2.48978917199703	0.538985735135319	0.000259237173047656	0.000941841656508952	2.48978917199703	0.576800274785966	0.000377197795947065	0.0014145091983329	2.73014426957461	0.355737843602017	3.2715945983162e-10	7.3856012270072e-09	2.48978917199703	0.572764874203637	0.000342958789209459	0.00141504950969279	2.60222768138996	0.626436919928653	0.00059610509657057	0.00184764695440866	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	2.28361356435752
9181	1.13696108745652	2.19917298147202	5.07591802704132	0.225498937354781	0.69006777427088	1.58385440064215	5.04197980173946	1.83068765622542e-06	2.91378488020179e-05	3.87552461166485	9.07096082326662e-05	0.00130223941804823	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2	235595_at	1	at	5.120835152	4	hgu133plus2.db	3.13.0	3.22.0	1.33375457976244	0.179090691059351	3.05979573341927e-10	2.11245893856885e-07	1.13696108745652	0.241507451426467	0.000200972748510005	0.00370520084591331	1.13696108745652	0.224589352905817	2.74895235202619e-05	0.00125270806148337	1.2066289446394	0.19029475383732	1.2092074073918e-07	2.48318748928676e-05	0.532544299403108	0.179922201448584	0.0188995758554401	0.341913231091766	1.35279238204762	0.241261026156849	2.91912868793466e-06	0.000134496002275989	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	4	1	0.25	TRUE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.00816693583457
4680	3.62884452608872	12.3706081927351	6.62183787104132	0.863100656865351	1.9183534848276	5.33933556734984	4.20442795081182	5.35667260140232e-05	0.000537171350476586	3.89967275946589	9.13002395753962e-05	0.00130979490982124	CEACAM6	CEA cell adhesion molecule 6	211657_at	1	at	6.511155497	2	hgu133plus2.db	3.13.0	3.22.0	3.3287162678207	0.719228155919274	6.32280235697205e-05	0.00020287398108297	3.62884452608872	0.853657175356651	0.000760482521753785	0.00170451712686002	3.62884452608872	0.869781584296274	0.000603323300867345	0.00145430216707415	3.57018701735194	0.65217332381754	4.19397937621136e-06	1.67325926946765e-05	3.24058882075548	0.857287919221885	0.0020752311267217	0.00536218141847609	3.88117772187418	0.922043866689459	0.000499731525507757	0.00109737476816744	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	3.17733206239097
170959	1.46228849312848	2.75545104025935	6.17927282583471	0.309899763173377	0.848129803315665	2.0764471829413	4.71858538436632	7.03842524532875e-06	9.29793787924448e-05	3.8698128550158	9.26861986916169e-05	0.00132874151180651	ZNF431	zinc finger protein 431	244663_at	1	at	6.218571285	3	hgu133plus2.db	3.13.0	3.22.0	1.25670804004016	0.241207201487056	6.62499462810721e-06	0.000317986944494557	1.46228849312848	0.277306442741855	3.65611304081613e-05	0.000529541780993971	1.46228849312848	0.310202944564004	9.58602565989776e-05	0.00135574275497161	1.46882890146209	0.268420527800125	4.22526651909862e-06	0.000134217944554931	0.558889061977346	0.210971821744414	0.0386521608535395	0.392019550243556	1.55044809106731	0.335099205403784	0.000121226159118837	0.0012900972978954	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	3	3	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.3721450888957
84440	1.23423514270914	2.35256591053809	4.41756495691736	0.251189685510241	0.736427959613118	1.73204232580516	4.91355821478911	3.14428770135406e-06	4.63156763650251e-05	3.86640372952634	9.37542178266273e-05	0.00134310669408631	RAB11FIP4	RAB11 family interacting protein 4	225739_at	1	at	4.385865161	4	hgu133plus2.db	3.13.0	3.22.0	1.20848561947625	0.199095410695795	1.76740054817097e-07	3.25070614942448e-05	1.23423514270914	0.23336127927451	3.48510111408152e-05	0.000840935130676261	1.23423514270914	0.251190984755974	4.72960789983503e-05	0.00135380683706626	1.26077959933727	0.200710109882761	1.53480530591628e-07	2.36505759268898e-05	0.417677227965752	0.141559722751054	0.0193070964476217	0.578281141805873	1.37062430057023	0.271545313740787	2.60192072999249e-05	0.000602477569731588	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	4	4	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.14659139889138
1196	1.07116244900433	2.10112566369846	8.08633049045455	0.209109599052726	0.656750312326374	1.48557458568229	5.12249295994415	1.29872848507347e-06	2.15998494858175e-05	3.86461476102192	9.4339063911593e-05	0.00135053468639121	CLK2	CDC like kinase 2	203229_s_at	3	s_at	8.217066274	1	hgu133plus2.db	3.13.0	3.22.0	1.29997954616912	0.164437167458444	3.26179692828214e-11	4.96174208734342e-08	1.07116244900433	0.183135367683005	5.88450384662411e-06	0.000412505684970848	1.07116244900433	0.207308306586226	1.873824683813e-05	0.0012256306169117	1.09620194315968	0.195430213318385	2.45827848850089e-06	0.000295242062425055	1.07116244900433	0.20899232874451	2.13876731645388e-05	0.00147264935776321	1.0589608957786	0.228787151182944	0.000120580503648744	0.00379246022999121	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	0.989276565040895
6567	-1.35732106736749	0.390306375147933	3.44155718570248	0.283160366624609	-1.91848767812025	-0.796154456614736	-4.79347121755538	5.17652775714609e-06	7.15925749389232e-05	-3.86454741028223	9.44140479579498e-05	0.00135065830940266	SLC16A2	solute carrier family 16 member 2	204462_s_at	3	s_at	3.032893658	1	hgu133plus2.db	3.13.0	3.22.0	-1.35244285458315	0.218591743964633	1.04637339770053e-07	1.32050259359462e-05	-1.35732106736749	0.270687913586041	7.94794424441331e-05	0.00117640651695991	-1.35732106736749	0.284309340593783	7.76601370597771e-05	0.00143083279012785	-1.25971592025031	0.277698177597424	0.000138875052790591	0.00253280204089309	-1.35732106736749	0.282775069116644	7.09067666638827e-05	0.00146084790975613	-1.7152934301459	0.297880208408708	1.57487880016457e-06	3.67557230932765e-05	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.11494195572566
9465	-1.49771187603649	0.354114573532707	6.23893435542975	0.319489318090641	-2.13087512533514	-0.864548626737839	-4.68783083261513	7.97843248095673e-06	0.000103714527467967	-3.86453443132772	9.44914138471536e-05	0.00135081580876861	AKAP7	A-kinase anchoring protein 7	205771_s_at	3	s_at	6.252372294	2	hgu133plus2.db	3.13.0	3.22.0	-1.92765430920588	0.256587441305459	2.23049363382343e-10	2.1689377431946e-08	-1.49771187603649	0.339949252361749	0.000484419704191816	0.00358402623796686	-1.49771187603649	0.319940341708242	0.000107485051407966	0.00138843760340015	-1.50487249490102	0.307036459241824	3.77084445246315e-05	0.00061278404802688	-0.764090993737114	0.159467979110768	7.28845699129195e-05	0.0122166967171399	-1.64288862238968	0.347851435038964	8.55267607465839e-05	0.000868468461312885	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.35448261949418
6097	2.0866279873941	4.24754133591862	5.23181745170248	0.471551172996105	1.15210887830734	3.02114709648087	4.42502978867861	2.2822348902936e-05	0.000256398761929949	3.86722308413254	9.46377064229014e-05	0.00135195774712351	RORC	RAR related orphan receptor C	228806_at	1	at	5.472779817	2	hgu133plus2.db	3.13.0	3.22.0	1.97549327752941	0.38136363094331	7.45982269102232e-06	8.54802778188552e-05	2.0866279873941	0.436593317654569	0.000161841311382903	0.000814054436713977	2.0866279873941	0.474269127077489	0.00028496885856231	0.00146009526766828	2.07911286910053	0.376745972433267	3.52202016441509e-06	4.10703478962545e-05	1.03874516175772	0.238666847828344	0.000336861740455277	0.00917567266301942	2.12977929567884	0.516229596048146	0.000654822364879396	0.00260307115072161	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	1	0.5	TRUE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.8887426094551
317649	-1.82309294983458	0.282614432935695	5.48700825475207	0.403679663536508	-2.62310444620657	-1.02308145346258	-4.51618725071024	1.59162927877438e-05	0.000188157939767771	-3.86459533367029	9.48864925568504e-05	0.0013545612405188	EIF4E3	eukaryotic translation initiation factor 4E family member 3	225941_at	1	at	5.412668664	4	hgu133plus2.db	3.13.0	3.22.0	-2.27864219479921	0.312379136254941	6.41658451583192e-10	2.550793141401e-08	-1.82309294983458	0.395195346101683	0.000263475404712927	0.00153856071859908	-1.82309294983458	0.40549495979118	0.000204351305654671	0.00144104158633577	-1.78052193444989	0.399309193135362	0.000182770979364405	0.00134907061045356	-1.88093031806911	0.289848225349555	8.05848154012869e-08	3.09583841149348e-06	-2.44302584524741	0.401459646394646	4.04583418510743e-07	4.27774431803637e-06	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	4	4	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.59355561054361
8541	1.61703118627444	3.06743162631188	4.71605190161157	0.350474160498982	0.92246224236441	2.31160013018447	4.61383853226788	1.07654361786337e-05	0.00013502894903786	3.86332840775741	9.50110341168132e-05	0.00135538866259003	PPFIA3	PPFI scaffold protein A3	215280_s_at	3	s_at	4.487155284	1	hgu133plus2.db	3.13.0	3.22.0	1.49123472314536	0.282434901970259	4.97868028912737e-06	0.000142016827862181	1.61703118627444	0.376707839073114	0.000673237400740477	0.00397693785041011	1.61703118627444	0.351837961252492	0.000145399713089129	0.00143371736540301	1.62412073111094	0.280135781895486	1.13214431829728e-06	3.55750114518865e-05	1.61703118627444	0.349985541830437	0.000133893276633053	0.00146824018316558	1.66062804834228	0.383078710120824	0.000331663169849135	0.00232358162998922	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.44321475233532
400579	1.27987621671895	2.4281814218078	5.95792466995041	0.263314385423812	0.758040329189464	1.80171210424843	4.86063917343121	3.92026647603696e-06	5.63593676925737e-05	3.86170246357226	9.53647660906817e-05	0.00135948217318488	LINC02076	long intergenic non-protein coding RNA 2076	1557895_at	1	at	5.994061683	1	hgu133plus2.db	3.13.0	3.22.0	1.36021848445532	0.207989368070584	2.15099258378773e-08	4.11104075885604e-06	1.27987621671895	0.233767388664207	1.91915410350771e-05	0.000492989336014908	1.27987621671895	0.262825637708627	5.51949318846133e-05	0.00134274969151785	1.27899537730944	0.235201508041605	4.84229130348838e-06	0.000244632892779751	1.27987621671895	0.26276544643555	5.46548396221842e-05	0.00146084790975613	1.32893657025011	0.286467898824841	0.000116082361229294	0.00185627135087659	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.11921060448585
55200	-1.22617381594952	0.427449586702237	3.18533717279339	0.249483274884939	-1.72059923810715	-0.731748393791898	-4.91485377733248	3.12730057637605e-06	4.61322158212227e-05	-3.86053698613634	9.57559986563096e-05	0.00136410417400035	PLEKHG6	pleckstrin homology and RhoGEF domain containing G6	220073_s_at	3	s_at	2.809799284	1	hgu133plus2.db	3.13.0	3.22.0	-1.37811858909276	0.194815696164367	1.83628069065358e-09	6.27317151099321e-07	-1.22617381594952	0.234131039166842	4.06916471677114e-05	0.000965572148482349	-1.22617381594952	0.250381641261272	5.01119761803448e-05	0.00143686519213757	-1.20076248045314	0.237481126162663	2.10441603766918e-05	0.00083297905034242	-1.22617381594952	0.24915003091258	4.54474060981379e-05	0.0014764650465148	-1.53739310329323	0.262501038286392	1.04966958259876e-06	3.95314911465658e-05	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	0.932728881860675
27315	1.51557876766801	2.85913505201559	7.13641392771901	0.324494410509129	0.872496436887487	2.15866109844854	4.67058512746054	8.55763662846904e-06	0.000110452010074045	3.85998747981202	9.60667142617254e-05	0.0013675734980601	PGAP2	post-GPI attachment to proteins 2	41858_at	1	at	7.199777811	2	hgu133plus2.db	3.13.0	3.22.0	1.28702594	0.254833242089391	1.24631615816465e-05	0.000444969562408612	1.51557876766801	0.260332336450488	6.40423010843592e-06	0.000125925104166103	1.51557876766801	0.324964506466323	0.000114600485087387	0.00140924406929035	1.59622283725126	0.290825108555007	3.97691079412301e-06	9.7022258340011e-05	1.26712147060411	0.28114868186819	0.000198214994979778	0.00365132636939309	1.29591745962786	0.340619544613534	0.00179338216078652	0.0128180184348511	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.2161920099423
132	-1.50898734137745	0.3513577579525	6.86909581827273	0.32284701023729	-2.14880485781224	-0.869169824942667	-4.67400128707513	8.43975970254163e-06	0.000109153868020737	-3.85926738063299	9.63112665325061e-05	0.00137009675248234	ADK	adenosine kinase	204119_s_at	3	s_at	6.775896897	2	hgu133plus2.db	3.13.0	3.22.0	-1.48019024768552	0.264524947518261	1.354483706415e-06	5.65011114385332e-05	-1.50898734137745	0.30028947606233	7.71009547612241e-05	0.000873978098600743	-1.50898734137745	0.323295586404934	0.000113046227392811	0.00141066785324002	-1.49947724148409	0.305755515873707	3.73400343733074e-05	0.000613756788674401	-1.21643593352786	0.274235760660564	0.000252694179297782	0.00481482434208311	-1.83468999855312	0.336397815936688	5.37369388800121e-06	7.73956925656201e-05	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.32531598716653
84820	1.16403497795598	2.24083275643215	7.21975104189256	0.233512615653762	0.701260174206156	1.62680978170581	4.98489117899285	2.33057312194508e-06	3.56931503144686e-05	3.85846635994237	9.64652030688458e-05	0.0013713283092685	POLR2J4	RNA polymerase II subunit J4 (pseudogene)	224517_at	1	at	7.385447286	4	hgu133plus2.db	3.13.0	3.22.0	1.69505832500622	0.199173909021031	1.59978736970758e-12	7.98522941220579e-10	1.16403497795598	0.254513750303567	0.000296386650469866	0.00458003898756392	1.16403497795598	0.232250769330223	3.31062253166577e-05	0.00129886548280602	1.16861943469359	0.215095304520513	4.932690758439e-06	0.000352852721038766	0.965737859510985	0.161210163564343	6.67038928590367e-07	0.000298168969776483	1.11924720935278	0.253810659025635	0.000258765930703968	0.00515370408646263	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	4	4	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.07839771833783
642273	2.23452918063251	4.70609087905141	5.95181289929752	0.510603817426285	1.22261562409163	3.24644273717339	4.3762484814464	2.76255453911262e-05	0.00030300281655558	3.86110465201005	9.72702030119706e-05	0.00138180706400187	FAM110C	family with sequence similarity 110 member C	226863_at	1	at	6.375574299	1	hgu133plus2.db	3.13.0	3.22.0	2.2272932637517	0.410269878332547	2.71219163692277e-06	2.81021108811826e-05	2.23452918063251	0.483611783892067	0.00025853076903338	0.00108562766627803	2.23452918063251	0.51364247329871	0.000337660226197406	0.00150242247749013	2.2597503533847	0.428668966862891	9.22566518869829e-06	7.49023862133749e-05	2.23452918063251	0.510345484297007	0.000307011076828814	0.00151250381342594	2.04890172063787	0.557780649204388	0.00267843369893202	0.00843392900736478	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	2.05873832384838
1902	-1.35255845574974	0.391596980063065	6.97400920231405	0.282658046414752	-1.91272956938177	-0.792387342117702	-4.78514046532781	5.35727069086386e-06	7.36380549992678e-05	-3.85456583930837	9.78684256647576e-05	0.00138836762456967	LPAR1	lysophosphatidic acid receptor 1	204037_at	1	at	6.839780762	3	hgu133plus2.db	3.13.0	3.22.0	-1.56235873854073	0.228837762955259	5.77745562562048e-09	7.63375116395778e-07	-1.35255845574973	0.272169701023237	9.07235395356463e-05	0.00130481924723229	-1.35255845574974	0.28240898627123	7.36557047666987e-05	0.0013919313598183	-1.34740763969935	0.266748382673202	2.14456592116322e-05	0.000573369092456446	-1.19854814842352	0.354724165840314	0.00647644058831246	0.0421758143169022	-1.40541010000286	0.309157735284153	0.000161500590797603	0.00200659908078181	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	3	3	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.30717606553438
56474	1.63274057645568	3.10101515474113	7.23544475528926	0.355273661730213	0.928659991240267	2.33682116167109	4.59572648449112	1.15795759011279e-05	0.000143910516861575	3.85535523222099	9.7801210934091e-05	0.00138836762456967	CTPS2	CTP synthase 2	222819_at	1	at	7.150719812	2	hgu133plus2.db	3.13.0	3.22.0	1.52671127745984	0.285325651440525	3.75106033642787e-06	0.000105807535690643	1.63274057645568	0.312665540252409	4.2514984027398e-05	0.000453044421870211	1.63274057645568	0.35622135073403	0.000152097838990434	0.0014467878936019	1.63763325424854	0.318829611882092	1.55059585511171e-05	0.000251614354659522	1.40224313463004	0.288274255931456	5.59186713669687e-05	0.00112560495091716	1.50337118034404	0.376737685360068	0.00100710323623731	0.00643190144021845	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.50952842098519
23604	-1.05922022405854	0.479891370621214	5.77732968038017	0.20676574320591	-1.46898762138595	-0.649452826731126	-5.12280326341922	1.29711302840065e-06	2.15906213566246e-05	-3.85066600433831	9.9199104390492e-05	0.00140419937777804	DAPK2	death associated protein kinase 2	215184_at	1	at	5.503677771	2	hgu133plus2.db	3.13.0	3.22.0	-1.21769739402602	0.16241948119223	2.39830749209651e-10	3.25160845130353e-07	-1.05922022405854	0.197556726623104	2.75821206672862e-05	0.00121691756858647	-1.05922022405854	0.205064280973668	1.88589351782074e-05	0.00128577449909607	-1.01952556444086	0.19651767814513	1.27323393003865e-05	0.00114856463165828	-1.0363020779336	0.176007678613092	1.03103416791943e-06	0.000265136668286628	-1.37425581411367	0.208376189061985	4.62523884774454e-08	6.29833054246232e-06	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	0.917385382788121
116841	1.07439633277262	2.10584074009535	7.95143016466942	0.210698694807096	0.656834707834452	1.49195795771078	5.09920734799176	1.43473992596799e-06	2.34971847730736e-05	3.85081610344887	9.9145304669338e-05	0.00140419937777804	SNAP47	synaptosome associated protein 47	225244_at	1	at	7.947237243	1	hgu133plus2.db	3.13.0	3.22.0	0.938828090589367	0.166843807668854	1.18644902861806e-06	0.000400610406462356	1.07439633277262	0.214251696237329	7.94486624171063e-05	0.00236015922384715	1.07439633277262	0.208925225340084	2.04506849337766e-05	0.00128257653420008	1.10291871990695	0.1963446536469	2.37434387685887e-06	0.000282074839715126	1.07439633277262	0.210547710692694	2.33018964586248e-05	0.00153366034137214	0.857197587998131	0.217349800914053	0.00117056439060126	0.0269098329545948	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	0.900419077834706
55103	1.77525627366368	3.42298809247608	7.02638933732231	0.392591891451929	0.997218500364837	2.55329404696251	4.52188726338238	1.55593102097223e-05	0.000184473429201698	3.85189276894438	9.92479624038109e-05	0.00140419937777804	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2	227224_at	1	at	7.047656413	5	hgu133plus2.db	3.13.0	3.22.0	1.58850323330317	0.308229291826008	8.25089361009564e-06	0.000169228621641411	1.77525627366368	0.376109884372356	0.000194083637984774	0.00125377539891003	1.77525627366368	0.394073080497114	0.000198730219439054	0.00148755559218511	1.80047112871964	0.353104976736667	1.78862468080803e-05	0.000217058473886686	0.958598184479551	0.241465050736522	0.00115600434068755	0.0238154903164432	2.18711009251958	0.404447761306889	6.45561730796477e-06	5.6607291975436e-05	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	5	5	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.56206080034203
222	3.05001563512233	8.2822091481973	7.2336386497438	0.720688990724675	1.62175573013376	4.47827554011089	4.23208301275068	4.82055493238887e-05	0.000490660183793201	3.86710670643954	9.92603480189911e-05	0.00140419937777804	ALDH3B2	aldehyde dehydrogenase 3 family member B2	204942_s_at	3	s_at	7.539387892	2	hgu133plus2.db	3.13.0	3.22.0	2.98184804742704	0.575383276586976	7.39429613586713e-06	3.61505327586774e-05	3.05001563512232	0.713061894236886	0.000702188062979533	0.00181419092316685	3.05001563512233	0.725938982082745	0.000548467343103459	0.00155221574100246	3.09126331723855	0.647795634754094	6.05709532488244e-05	0.000214852161985929	1.56077959027615	0.407570594219882	0.00178256464661348	0.011030633233904	2.98145031311521	0.786024406268258	0.00185918154559305	0.00433835457282604	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	2.78539096404486
399	2.41659913799559	5.33910950148858	5.55621945199174	0.558316963221061	1.31012777086428	3.52307050512691	4.32836416800534	3.3279803286077e-05	0.000355630947766231	3.85724395643898	9.940772422161e-05	0.00140530766804119	RHOH	ras homolog family member H	236293_at	1	at	5.40346172	2	hgu133plus2.db	3.13.0	3.22.0	2.21880105127263	0.45723672238517	2.69551069049089e-05	0.000184906102682964	2.41659913799559	0.532617852256232	0.000330212255719853	0.00120577697930815	2.41659913799559	0.561953560783768	0.000396249824061125	0.00153794802597187	2.63276610534517	0.441097160583836	5.6702105888269e-07	5.12205500550925e-06	2.04758200023628	0.518128641882533	0.00122685494078521	0.00542365159115012	2.67334806770771	0.595834631305432	0.000197966766884818	0.000693384759050779	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	2.25280144619294
65979	1.02348101914915	2.03281794920732	6.44853006161983	0.19769708616331	0.63168816557352	1.41527387272479	5.17701620702541	1.02709529977735e-06	1.76443704789599e-05	3.84652413484327	0.000100660163587981	0.00142202564202674	PHACTR4	phosphatase and actin regulator 4	226823_at	1	at	6.486473696	2	hgu133plus2.db	3.13.0	3.22.0	0.901222491566175	0.158649595454249	9.47018089288287e-07	0.000438359781495818	1.02348101914916	0.189213560152714	2.36115172638168e-05	0.00125299991367026	1.02348101914915	0.195532924837059	1.46807506246063e-05	0.00125921816578269	1.06396043526772	0.17527346636661	3.71434021966147e-07	0.000101395823231758	0.71624252981268	0.218120378677515	0.00839185872474091	0.133226794277743	0.912172681875715	0.201803303076208	0.000176444209260159	0.00788385772636933	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	0.859713866379946
54101	1.91438109780067	3.76952070889139	6.23145845172727	0.429082902669492	1.06402551628594	2.7647366793154	4.46156462047441	1.97635141006651e-05	0.000227226318764914	3.84854927029999	0.000100756955100772	0.00142240591885327	RIPK4	receptor interacting serine/threonine kinase 4	221215_s_at	3	s_at	6.188728729	2	hgu133plus2.db	3.13.0	3.22.0	2.37438945463575	0.36820800412912	3.27049966536706e-08	6.00869488870166e-07	1.91438109780067	0.425888992113233	0.00037160482601334	0.00186978731886882	1.91438109780067	0.431097773110256	0.000247131623201207	0.00152413523349873	2.00026619938959	0.348370122030606	1.42229739023585e-06	2.23317429497712e-05	0.957920017680934	0.215649885697207	0.000247502570516631	0.00989011675098401	1.81980052974934	0.468088543707466	0.001390897993727	0.0059485840329723	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.74756316408638
8935	-1.82645734506926	0.281956138000227	7.55925931478512	0.406416907099726	-2.63189350489781	-1.0210211852407	-4.49404863125215	1.7379342208467e-05	0.000203094873328222	-3.84684522696747	0.000101173293979882	0.00142729365595873	SKAP2	src kinase associated phosphoprotein 2	204362_at	1	at	7.457506192	7	hgu133plus2.db	3.13.0	3.22.0	-1.8928394829819	0.31410754895635	2.15305798625611e-07	5.84817803517321e-06	-1.82645734506926	0.406795440973465	0.000376710593995254	0.00204788668293	-1.82645734506926	0.408095850215417	0.000218508231909239	0.00151949072406098	-1.85541062997135	0.375185046428173	3.20247790420833e-05	0.000316306760119889	-0.670660790315038	0.159239372396216	0.000534492512467192	0.0497226350033	-1.87888338104345	0.4449323682565	0.000479764115172991	0.00245589152477056	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	7	7	1	FALSE	FALSE		TRUE	TRUE	TRUE	TRUE	TRUE	cancer-minus-normal	current_annotation_at_run	TRUE	1.51606908084037
