gsm_id	tissue_group	processing_run_proxy	sample_median	sample_iqr	sample_mad	q01	q99	dynamic_range	sample_median_robust_z	sample_iqr_robust_z	sample_mad_robust_z	q01_robust_z	q99_robust_z	dynamic_range_robust_z	median_pearson_correlation	correlation_connectivity	median_correlation_robust_z	connectivity_robust_z	robust_pca_distance	robust_pca_cutoff	pca_distance_method	distribution_flag	correlation_flag	pca_flag	raw_evidence_flag	independent_signal_count	candidate_exclusion_review
GSM1045257	cancer	2004-12-08	2.793958033	3.289971171	0.7133476392966	2.312811642	11.3561655874	13.106205058	0.0353169232933666	0.041176710211027	0.0353169232933662	0	-0.314355473643028	0.199994672699575	0.894900872497998	106.149671864703	-0.6842485110522	-0.747205716196237	5.05161824437975	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045258	cancer	2004-12-22	2.765816777	3.3775056545	0.671625413151	2.312811642	11.4934962886	13.425045178	-0.54484971352287	0.622158701122484	-0.544849713522869	0	0.294167392619863	2.1759773815568	0.921922616648507	109.880874399427	0.616028076864237	0.71647738761018	2.94579240562219	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045259	cancer	2004-12-20	2.911894941	3.1347752195	0.8882008990974	2.312811642	11.0903341418	13.057734588	2.46673147248284	-0.988886520628376	2.46673147248284	0	-1.49227499058862	-0.100396666414783	0.920104429476484	109.361944711558	0.52853756555367	0.512910679791846	1.65144512075167	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045260	cancer	2004-12-09	2.762028868	3.3375300785	0.6660094592676	2.312811642	11.4575388642	13.201793658	-0.622942120809028	0.356833668019248	-0.622942120809027	0	0.13483728822134	0.792396346503577	0.915846208919235	108.595046567812	0.323633527311916	0.212070442657718	3.99578661510854	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045261	cancer	2004-12-08	2.777024566	3.453433142	0.688242081122401	2.312811642	11.6489737748	12.838573768	-0.313787345507878	1.12610298786354	-0.313787345507878	0	0.983100054545098	-1.45862595945034	0.892319451545393	106.271307045383	-0.808465556759304	-0.699490440187499	6.60294682285254	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045262	cancer	2004-12-22	2.756760022	3.3563552175	0.658197868188	2.312811642	11.5598536238	13.003222948	-0.731565867514669	0.481779475638084	-0.731565867514668	0	0.588201832556679	-0.438227608366042	0.899867090283621	106.847904377283	-0.445275901394854	-0.473301761189761	5.20761610309481	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045263	cancer	2004-11-26	2.810326494	3.2999055665	0.7376155195752	2.312811642	11.3148861298	13.082181168	0.37277289783223	0.107113066322518	0.37277289783223	0	-0.497267915194956	0.0511087946002662	0.921536030416179	109.183326667814	0.597425686718488	0.442842059760966	3.4211958182995	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045264	cancer	2004-12-07	2.788170734	3.268036119	0.7047673897992	2.312811642	11.4271089488	12.917309898	-0.0839953702687974	-0.10441014507334	-0.0839953702687975	0	0	-0.970665939104293	0.886183749287885	105.709166583186	-1.10371333763631	-0.920007951318463	6.46211851516997	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045265	cancer	2004-12-21	2.750498589	3.400218595	0.648914667622201	2.312811642	11.4883322776	13.021126808	-0.860653017187733	0.77290854122571	-0.860653017187732	0	0.27128526395038	-0.327270060797055	0.924249254274196	109.956789340126	0.727985040722608	0.746257442430087	4.45571891336175	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045266	cancer	2004-12-22	2.805668183	3.302293158	0.7307091076866	2.312811642	11.384595904	12.847580298	0.276736081774195	0.122959937266283	0.276736081774195	0	-0.188378561015115	-1.40280880712082	0.856624905189631	103.076786063552	-2.52607426048249	-1.95264310138629	39.7662605889398	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	TRUE	FALSE	1	FALSE
GSM1045267	cancer	2004-12-07	2.810146807	3.2963337825	0.737349115629001	2.312811642	11.286385087	13.179435918	0.36906842911664	0.0834064983911986	0.369068429116638	0	-0.623558221037638	0.653836281825624	0.916209107655097	109.397058378025	0.341096083666438	0.526685134499671	4.25989644157305	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045268	cancer	2004-12-20	2.743824757	3.3551489405	0.639020044299	2.312811642	11.7154803052	13.036617628	-0.998242279945467	0.473773199882187	-0.998242279945466	0	1.27779558985202	-0.231267109643919	0.92557735941819	109.688459581204	0.791892981505721	0.64099654310114	3.3383515848005	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045269	cancer	2004-12-21	2.800918153	3.385390339	0.7236667132086	2.312811642	11.3182643168	13.524308658	0.178808365616958	0.674490759476595	0.178808365616958	0	-0.482298909589897	2.79115379066428	0.917631357679601	109.537015884199	0.409534242163003	0.581587926597114	7.35552798861966	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045270	cancer	2004-12-10	2.764035355	3.3773448925	0.6689842768938	2.312811642	11.7983103712	13.023844978	-0.581575921140984	0.621091695034272	-0.581575921140983	0	1.64482196294001	-0.310424448896853	0.887759919333946	105.740551270803	-1.02786860318638	-0.907696307403387	11.3106134990229	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045271	cancer	2004-12-09	2.764035355	3.452702131	0.6689842768938	2.312811642	11.6048161974	13.073934368	-0.581575921140984	1.1212511373793	-0.581575921140983	0	0.78743444349182	0	0.922347613287321	109.580633462294	0.636478761924219	0.598698311651923	6.09700939627094	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045272	cancer	2004-12-10	2.739894223	3.391649156	0.6331926345906	2.312811642	11.6361266516	13.338502978	-1.07927507719062	0.716031645034113	-1.07927507719062	0	0.926173466647535	1.63963995078911	0.916856194713358	108.534118146471	0.372233679652603	0.188169327660885	4.80619248517465	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045273	cancer	2004-12-14	2.746084561	3.2844334475	0.6423704297094	2.312811642	11.78491199	13.073193318	-0.951653638466785	0.00442185092008739	-0.951653638466783	0	1.5854527085791	-0.00459259012447721	0.912286507346523	108.001593657121	0.152341970808886	-0.0207303742906913	3.79658701811315	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045274	cancer	2004-12-08	2.848055049	3.283767223	0.7935518752182	2.312811642	10.8859280926	12.982562168	1.15059350634688	0	1.15059350634688	0	-2.39801386655589	-0.566270917443656	0.886003225045906	105.003650339684	-1.11240009908621	-1.19676918190415	9.49703893490553	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045275	cancer	2004-12-03	2.790173876	3.4104079745	0.7077372481284	2.312811642	11.5682996588	12.957815848	-0.0426981318937468	0.840537271656984	-0.042698131893747	0	0.625626861205394	-0.719633989907199	0.909966659350193	108.082117402292	0.0407117214677635	0.0108576309611947	4.12458143794047	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045276	cancer	2004-12-03	2.921789479	2.923646392	0.9028705411362	2.312811642	11.3123801604	13.263820598	2.67071955440465	-2.3901862328698	2.67071955440465	0	-0.508372057740836	1.17680267818896	0.908238639414885	107.662106148658	-0.0424399749148962	-0.153905168600471	1.8519102649567	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045277	cancer	2004-12-20	2.757206236	3.310340526	0.6588594250644	2.312811642	11.609292511	13.113829128	-0.722366616575749	0.176371755047073	-0.722366616575749	0	0.807269332255677	0.247244154637789	0.924836196453962	109.773842615765	0.756228486836211	0.674490759476595	2.23259473077676	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045278	cancer	2004-12-03	2.852512687	3.073986233	0.800160769317	2.312811642	11.2748906936	13.073532088	1.24249320146369	-1.39235387418007	1.24249320146369	0	-0.674490759476595	-0.00249309379295788	0.922217885296437	110.30493167309	0.630236297766311	0.882827367470548	7.56248616559246	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045279	cancer	2004-12-15	2.799444549	3.356544382	0.7214819479182	2.312811642	11.2718693194	13.063450688	0.14842820502004	0.483034994188323	0.148428205020039	0	-0.687878700207818	-0.0649716554026908	0.919550106990418	109.891842930387	0.501863767342389	0.720780143435058	8.38161661629071	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045280	cancer	2005-01-25	2.819898437	3.227804034	0.751806882267	2.312811642	11.2703263668	12.912769558	0.570110286686045	-0.371437674193555	0.570110286686044	0	-0.694715641477662	-0.998804284216988	0.9151550637407	109.509429960796	0.290375870459904	0.570766469007582	9.27253122341986	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045281	cancer	2004-12-14	2.793903645	3.4010033995	0.7132670036478	2.312811642	11.5035438032	13.182768678	0.0341956477169234	0.778117428770999	0.0341956477169239	0	0.338688700162802	0.674490759476595	0.914050454993147	108.200108313139	0.237222495709127	0.05714332598911	6.32540386802858	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045282	cancer	2004-12-09	2.920392272	3.1220141905	0.900799042038	2.312811642	11.1910534998	13.073479778	2.6419144120142	-1.0735837478017	2.6419144120142	0	-1.04597979306364	-0.00281728027081451	0.875316124928023	104.261544492149	-1.62665950434892	-1.48788385074466	10.1511301532787	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045283	cancer	2004-12-20	2.772022643	3.4281190095	0.680826230082601	2.312811642	11.246371692	12.947207008	-0.41690814596269	0.958088572172766	-0.41690814596269	0	-0.80086064213902	-0.785381313051588	0.922720464979002	110.259333303578	0.654420250924984	0.864939953856818	3.55041800843594	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045284	cancer	2004-12-09	2.762547181	3.293605952	0.6667779101214	2.312811642	11.4807075706	13.035192448	-0.612256460224858	0.065301400475601	-0.612256460224858	0	0.237499602641465	-0.240099533358378	0.909095160267117	107.891923972235	-0.00122450025805155	-0.0637518032462718	2.58285759945718	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045285	cancer	2004-12-07	2.999212309	2.854547535	1.0176576288942	2.312811642	11.343804253	13.301210018	4.26688650920919	-2.84880768014853	4.26688650920919	0	-0.369129494122004	1.40852021553715	0.904121607293407	107.796750746973	-0.240550076521966	-0.101086533927555	5.2723525240754	20.5150056524329	MASS_cov.rob_mve	TRUE	FALSE	FALSE	FALSE	1	FALSE
GSM1045286	cancer	2004-12-20	2.777660307	3.3524833595	0.689184630729001	2.312811642	11.332369997	13.040549608	-0.300680762139453	0.456081263008926	-0.300680762139453	0	-0.419795559130814	-0.206899020422355	0.918339310805719	109.664275039064	0.443600691393866	0.631509385710475	2.74934115377102	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045287	cancer	2004-12-10	2.786072082	3.3669511705	0.701655928344	2.312811642	11.4910294876	13.133402798	-0.127261664875109	0.552106706957657	-0.127261664875109	0	0.283236808257456	0.36855019814598	0.895373070200219	106.848910835576	-0.661526527835784	-0.472906945849618	9.09482199122525	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045288	cancer	2004-12-10	3.249463989	2.5564542455	1.3886807696622	2.312811642	10.6396760372	13.272538418	9.42613297437098	-4.82730604886348	9.42613297437097	0	-3.48917560435921	1.230830576494	0.848116666514535	101.360832288987	-2.93548763853875	-2.62578065512941	17.6404735561149	20.5150056524329	MASS_cov.rob_mve	TRUE	FALSE	FALSE	FALSE	1	FALSE
GSM1045289	cancer	2004-12-07	2.781550902	3.419949406	0.694952826876001	2.312811642	11.4580373202	12.960266798	-0.220471356547744	0.903865455560824	-0.220471356547744	0	0.137045984974339	-0.704444449706694	0.922144389816731	109.999347006246	0.626699721775958	0.762952043234163	6.93586887871581	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045290	cancer	2004-12-15	2.809138557	3.380189421	0.735854284179	2.312811642	11.4771790716	13.012806938	0.348282114121666	0.639971338405153	0.348282114121666	0	0.221864553039889	-0.378831700091189	0.909120607262773	108.495908356646	0	0.173180319895643	6.82457672743383	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045291	cancer	2004-12-15	2.773536929	3.291455461	0.6830713105062	2.312811642	11.4488263018	13.059794898	-0.385689275852633	0.0510282078701152	-0.385689275852632	0	0.0962312562283694	-0.087628082163579	0.911982194863997	108.03168258833	0.137698563846158	-0.00892703212060492	2.44010625573479	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045292	cancer	2005-01-26	2.772082361	3.342969962	0.6809147679894	2.312811642	11.3454587146	12.991747778	-0.415676985874554	0.392939145766838	-0.415676985874554	0	-0.361798447923637	-0.509343933065691	0.927406077035961	110.153467412341	0.879890214069765	0.823410684182977	1.22243291733393	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045293	cancer	2004-12-22	2.899508173	3.1090618165	0.8698362768606	2.312811642	11.0240379558	12.941259588	2.21136300095539	-1.15955096589295	2.21136300095539	0	-1.78603847373204	-0.822239908771323	0.88665782701272	105.597829814405	-1.08090088840938	-0.963683347060474	5.91314473707534	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045294	cancer	2004-12-20	2.82124956	3.376831218	0.7538100572268	2.312811642	11.4123460542	13.208975818	0.597965350683015	0.617682345692647	0.597965350683015	0	-0.0654155178545799	0.836907131320268	0.884481100377845	105.441630358194	-1.18564418942864	-1.02495756167395	12.5548344431982	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045295	cancer	2005-01-25	2.809740713	3.189732474	0.7367470406646	2.312811642	11.2395977978	12.982256808	0.360696301368989	-0.62412541325933	0.360696301368989	0	-0.830876286698663	-0.56816335833213	0.923568183851728	110.464028661484	0.695212177500878	0.945238231424677	6.93040712388779	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045296	cancer	2004-12-07	2.78502361	3.392711469	0.7001014637568	2.312811642	11.5152862634	12.890623968	-0.148877205916914	0.723082406026052	-0.148877205916914	0	0.390720441612028	-1.13604956852263	0.897761070855954	106.676280298302	-0.546616797091286	-0.540626775651611	5.94735448605592	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045297	cancer	2004-12-15	2.766250991	3.379431152	0.672269178827401	2.312811642	11.4805220302	13.033759528	-0.53589785735701	0.634938571709659	-0.535897857357009	0	0.236677458903568	-0.248979925020425	0.902165756487611	107.079081557946	-0.334664912265708	-0.382615144697397	3.03841217924827	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045298	cancer	2004-12-21	2.756892219	3.4195514035	0.6583938634602	2.312811642	11.5752964292	12.766068968	-0.728840463613462	0.901223841929344	-0.728840463613461	0	0.656630087295346	-1.90796787761657	0.895459235611433	107.091581763881	-0.657380279308473	-0.377711540550636	10.8042863474085	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045299	cancer	2004-12-14	2.824475413	3.2284564125	0.7585927068846	2.312811642	11.2411182602	13.141384388	0.6644702815885	-0.367107721646823	0.664470281588499	0	-0.824139001229309	0.418015377839137	0.925939591946268	109.630085583553	0.809323480181846	0.618097482203966	2.94471535096075	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045300	cancer	2004-12-14	2.837117428	3.1963227705	0.7773357583236	2.312811642	11.1969106624	13.246520448	0.925100984252601	-0.580384439094935	0.9251009842526	0	-1.02002625651007	1.06958656855809	0.909572892803663	107.741083498256	0.0217638171909291	-0.122923786294226	7.51843998274421	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045301	cancer	2004-12-15	3.115824251	2.8148703345	1.1905464941034	2.312811642	10.7606156632	13.241262018	6.67098525315829	-3.11215234180159	6.67098525315828	0	-2.95328284902325	1.0369979258373	0.888156966268007	106.149538732283	-1.00876284784402	-0.747257941630726	12.0170458792883	20.5150056524329	MASS_cov.rob_mve	TRUE	FALSE	FALSE	FALSE	1	FALSE
GSM1045302	cancer	2004-11-26	3.221878439	2.6279190805	1.3477824332322	2.312811642	10.6399074504	13.433249558	8.857422900868	-4.35298118329826	8.85742290086799	0	-3.48815019472736	2.2268232820567	0.808529391868586	96.4489641495434	-4.84041302436278	-4.55261746897726	28.6729770125651	20.5150056524329	MASS_cov.rob_mve	TRUE	TRUE	TRUE	FALSE	3	TRUE
GSM1045303	cancer	2004-12-14	2.855082655	3.3463004665	0.8039710038738	2.312811642	11.3215443098	13.152595228	1.2954762556417	0.415044298590983	1.2954762556417	0	-0.46776500912738	0.487493541351827	0.923546288523337	110.122778355206	0.694158582191385	0.811371923493087	1.67721038184749	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045304	cancer	2004-12-10	2.759528477	3.413492183	0.662302379571	2.312811642	11.386987254	13.108169538	-0.674490759476595	0.861007713968059	-0.674490759476595	0	-0.177782305818563	0.212169359222386	0.92996817355212	110.32758701403	1.00317737486099	0.891714646956588	1.15808648681564	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045305	cancer	2004-12-15	2.852371904	3.1058896425	0.7999520444412	2.312811642	11.2912385442	13.156403528	1.23959078660236	-1.18060525092837	1.23959078660236	0	-0.602052180066297	0.511095134997381	0.895857565584348	106.458988688369	-0.638212784598963	-0.625866334506618	7.86813864557149	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045306	cancer	2004-12-08	2.869315254	3.088905224	0.8250722551512	2.312811642	11.5207462916	13.734091088	1.58889880561546	-1.29333386804077	1.58889880561545	0	0.414914245190623	4.09126136276672	0.901210649016169	107.462349387046	-0.380624339501131	-0.232266124384038	3.15354567394192	20.5150056524329	MASS_cov.rob_mve	TRUE	FALSE	FALSE	FALSE	1	FALSE
GSM1045307	cancer	2004-12-09	2.782811657	3.419262522	0.696822022239	2.312811642	11.4026204302	12.970912458	-0.194479340121787	0.899306483851745	-0.194479340121787	0	-0.108510503469336	-0.638468937953742	0.930446337505828	111.13816586726	1.02618645194831	1.20969003444498	3.87673809746283	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045308	cancer	2004-12-03	2.766579095	3.441387855	0.6727556258178	2.312811642	11.452550868	13.246453188	-0.529133589471957	1.04615626809613	-0.529133589471957	0	0.112735094625798	1.06916973081196	0.919455469365245	109.348761118945	0.497309838933365	0.507738995442012	6.96169513049194	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045309	cancer	2004-12-22	2.881315798	3.061806526	0.8428642616856	2.312811642	11.2527315752	13.198522918	1.836304793907	-1.47319276347995	1.836304793907	0	-0.77267951206292	0.772126232174279	0.922273466492862	109.393750437811	0.632910844902763	0.525387489529988	1.48543566505334	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045310	cancer	2004-12-20	2.726207415	3.38152661	0.612900573049801	2.312811642	11.6108486658	13.083111298	-1.36144547378235	0.648846500471368	-1.36144547378235	0	0.814164773486029	0.0568731908656741	0.916162090126324	108.602379814213	0.33883361713042	0.214947142261698	4.752291711959	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
GSM1045311	cancer	2004-12-09	2.755204572	3.3369296705	0.655891758018	2.312811642	11.4009164504	12.865213708	-0.763633384161257	0.352848652957162	-0.763633384161255	0	-0.116060968608472	-1.29352734888341	0.932021642659043	110.739215913742	1.10198956806622	1.05318920105534	2.02742102089485	20.5150056524329	MASS_cov.rob_mve	FALSE	FALSE	FALSE	FALSE	0	FALSE
