gsm_id	GSM1045191	GSM1045192	GSM1045193	GSM1045194	GSM1045195	GSM1045196	GSM1045197	GSM1045198	GSM1045199	GSM1045200	GSM1045201	GSM1045202	GSM1045203	GSM1045204	GSM1045205	GSM1045206	GSM1045207	GSM1045208	GSM1045209	GSM1045210	GSM1045211	GSM1045212	GSM1045213	GSM1045214	GSM1045215	GSM1045216	GSM1045217	GSM1045218	GSM1045219	GSM1045220	GSM1045221	GSM1045222	GSM1045223	GSM1045224	GSM1045225	GSM1045226	GSM1045227	GSM1045228	GSM1045229	GSM1045230	GSM1045231	GSM1045232	GSM1045233	GSM1045234	GSM1045235	GSM1045236	GSM1045237	GSM1045238	GSM1045239	GSM1045240	GSM1045241	GSM1045242	GSM1045243	GSM1045244	GSM1045245	GSM1045246	GSM1045247	GSM1045248	GSM1045249	GSM1045250	GSM1045251	GSM1045252	GSM1045253	GSM1045254	GSM1045255	GSM1045256	GSM1045257	GSM1045258	GSM1045259	GSM1045260	GSM1045261	GSM1045262	GSM1045263	GSM1045264	GSM1045265	GSM1045266	GSM1045267	GSM1045268	GSM1045269	GSM1045270	GSM1045271	GSM1045272	GSM1045273	GSM1045274	GSM1045275	GSM1045276	GSM1045277	GSM1045278	GSM1045279	GSM1045280	GSM1045281	GSM1045282	GSM1045283	GSM1045284	GSM1045285	GSM1045286	GSM1045287	GSM1045288	GSM1045289	GSM1045290	GSM1045291	GSM1045292	GSM1045293	GSM1045294	GSM1045295	GSM1045296	GSM1045297	GSM1045298	GSM1045299	GSM1045300	GSM1045301	GSM1045302	GSM1045303	GSM1045304	GSM1045305	GSM1045306	GSM1045307	GSM1045308	GSM1045309	GSM1045310	GSM1045311
GSM1045191	1	0.86835584952132	0.801110135609859	0.885295032554704	0.971516283169443	0.964477625487459	0.962463385668637	0.954895573780938	0.95647971658482	0.953032245066465	0.953503561404178	0.965059808609144	0.952745463197877	0.963658708857778	0.968164878073219	0.946527238278444	0.955462708296214	0.916326506271778	0.906913224105248	0.91153008321713	0.886870619156488	0.889547690261779	0.924090680823398	0.886379022797715	0.932674679765356	0.918698924781762	0.831530199140586	0.896091350218888	0.918247745858742	0.92704696822916	0.865708038440809	0.923784016535735	0.96080153924792	0.881976541976037	0.896133141452519	0.933662635128923	0.89405031915224	0.917693685359931	0.929492023720351	0.92575938405368	0.905744961849168	0.902643328294067	0.919990347613732	0.91271379833638	0.921211959431646	0.943813312097933	0.923198963124185	0.908828234803046	0.936667544851736	0.922589420488204	0.916769897152478	0.894397755882263	0.904534506466534	0.900649268966037	0.923968991723717	0.924703278887776	0.896724287787028	0.874741607352943	0.913470860031206	0.876372139877076	0.927423378664026	0.925356233071428	0.90284329027256	0.906438428080886	0.884346063920709	0.915029527195948	0.891057535040718	0.926565470013881	0.909805353635667	0.917589332532426	0.902368832514114	0.903459221420978	0.909044522216791	0.890520877164176	0.937433085124384	0.886755307422551	0.930039857885255	0.924939600995154	0.923798124499699	0.895030534225325	0.916112783063457	0.914343907226148	0.912878292782381	0.882123719075058	0.909360600251804	0.895532126238723	0.916172023286839	0.933931873515829	0.946530282331447	0.939834163250723	0.907738641535276	0.882527517747569	0.927888561608431	0.907651080798566	0.891785254007561	0.924424085270479	0.912704847199945	0.836048463610198	0.940078130420069	0.930027998996299	0.913424498063114	0.926092334928926	0.892042748228677	0.90339553316102	0.943358171906208	0.901004794835322	0.904876851703239	0.905799840368145	0.908966963348753	0.897471481680701	0.891605798565248	0.816483772773889	0.923940729573644	0.928743437456339	0.889008028708055	0.908505600665937	0.942850689841572	0.92626557506761	0.905598706009959	0.917885928566685	0.930091564126458
GSM1045192	0.86835584952132	1	0.823332474473457	0.855027179887409	0.866439119982297	0.857430415528769	0.8615002795717	0.866039539481752	0.851994471669089	0.862717479529619	0.869426978301562	0.860697901741074	0.868355780497709	0.858848027287825	0.8620266723322	0.859422365284213	0.856256539144224	0.86753933096999	0.871518915662231	0.868556019158032	0.869743249112826	0.859538675749777	0.881774452259539	0.862850706118889	0.884325023929009	0.8737259333833	0.830407862297927	0.845195794519756	0.864477709524533	0.865625197834105	0.861990974645484	0.877962450137688	0.872932537098852	0.857939697372643	0.867961341578289	0.876032363419407	0.86582585858096	0.871429493644281	0.886270784691471	0.865868822361406	0.869933399690279	0.867689472341635	0.875625631909828	0.857545764063982	0.869577654045572	0.880559076397265	0.875087408496087	0.862300608927638	0.878548917569361	0.875238617168662	0.87614555064289	0.857365645779623	0.865265578206958	0.87266601482472	0.864918677298247	0.870397385734129	0.83999147041848	0.848228976671702	0.856564291649423	0.850915050866857	0.862543017450176	0.903292864266461	0.852402881282304	0.861179011772133	0.855321650453165	0.860630314353077	0.844780921232519	0.876284533651654	0.867986530214881	0.864240510669461	0.852377971186634	0.847830329775551	0.866322820138806	0.866511109135384	0.868619181531893	0.859361780101141	0.868250507105405	0.873959482354523	0.888212019427633	0.853079547567103	0.871226805225678	0.860605407668574	0.860886621886778	0.846758663756769	0.86211263568784	0.858551873634742	0.868606940852187	0.887140950824179	0.868010157699355	0.865716244295509	0.86359259439449	0.846672184488813	0.876764970583036	0.856467453051479	0.869058208881225	0.87591473339147	0.85196708146407	0.830758012145113	0.866868724021043	0.887165535412299	0.858860886012258	0.867276830260186	0.856172049918154	0.840086424635592	0.874647039642007	0.85276879729357	0.854625934037828	0.876311566909246	0.868060177526801	0.854279686161432	0.862650698780492	0.831499820327473	0.874960351095151	0.871544406369167	0.851809246663095	0.868179164436841	0.874428035732197	0.858954890212378	0.869472062214832	0.862257813856636	0.872604990796378
GSM1045193	0.801110135609859	0.823332474473457	1	0.815201607565185	0.794555835161528	0.782822962978679	0.789303815217432	0.79184994463425	0.779829141047533	0.786952457959094	0.802808556930226	0.787800855769143	0.806797111769516	0.786479807420454	0.79013588630963	0.785954741827867	0.779842155861628	0.825730564290674	0.808613090847693	0.825819641455552	0.824654914602009	0.806549364664157	0.829642815686544	0.868415706008919	0.82651767478203	0.834989709442893	0.79021353082878	0.801172707210958	0.828532390326876	0.826596138150038	0.826930311149949	0.838966392645918	0.807308251746922	0.808677619730018	0.825494865569203	0.823265666882922	0.817689681652522	0.816825854309635	0.831489556767739	0.826337347270085	0.828535324312877	0.828700609307633	0.824679565806759	0.806875184906641	0.825710803481573	0.812551474216311	0.839084780206914	0.820231118778301	0.825279523374746	0.824967725913651	0.852056892471214	0.811759384639288	0.816512888621165	0.835644790929828	0.818619353985373	0.814340239559336	0.801372852784591	0.796357277339474	0.811858972381013	0.816810315880328	0.808130224899625	0.812419176491315	0.801856748274433	0.812101381068144	0.827794186181543	0.815428847541235	0.805928216709226	0.82776590743684	0.821432798422461	0.809280751702851	0.813151272041616	0.798466015906519	0.81797639450479	0.819084740283041	0.81052209970989	0.86637221591842	0.823381783366379	0.821186703450318	0.839729013956092	0.804598358387203	0.825384426255035	0.805490427804013	0.815353762337336	0.822005619991511	0.823680319702346	0.810047651988955	0.8220359698764	0.831325267524437	0.815252438057437	0.815542838348578	0.831849051325462	0.809153781048626	0.831437969785527	0.816533246123994	0.83952486853728	0.823108270798608	0.804491233063945	0.812603306779153	0.824262621974534	0.828596777531744	0.813519384725447	0.819582588303024	0.811156960596302	0.804164208605325	0.821223971270681	0.813871954199455	0.815389818097693	0.83042954456383	0.819252068653035	0.813041125936468	0.82294938082075	0.791965083234533	0.842713492552903	0.819037323968442	0.805287894350341	0.842113517916133	0.821932701471194	0.812972895943654	0.828004779637438	0.808784273837124	0.809456660897876
GSM1045194	0.885295032554704	0.855027179887409	0.815201607565185	1	0.870063472915349	0.852382892976961	0.862670172432137	0.860093072157314	0.852292504799756	0.881020460617703	0.888790390900677	0.861563259196431	0.87549938684686	0.853716639130796	0.864119236744738	0.856093870189405	0.849737999344877	0.8972983730572	0.887524819321741	0.897552427608402	0.890442983239167	0.858152317826871	0.900928149771505	0.857043117814152	0.889545496148054	0.87781515203403	0.849740127146996	0.868461511733972	0.888823051828094	0.892719335704487	0.867963790653425	0.90031912314272	0.899381865206846	0.860642445282031	0.880509448125089	0.901179487660048	0.877360822757177	0.896376602222246	0.895420221630591	0.889997274530776	0.877420263223325	0.884455951083676	0.898470050263595	0.878464255733545	0.890191691571111	0.90052301638417	0.893311912636968	0.883705972536647	0.892651636385527	0.8952885304766	0.896022944269875	0.880418248575323	0.897233339825288	0.895574340402681	0.890507924219844	0.89767475325512	0.86609628794261	0.847316831736931	0.887094211593424	0.875995099903758	0.891226512976155	0.861341410213174	0.87923734926265	0.882072941929802	0.880689715170039	0.884761285753957	0.873822384060868	0.886913796189715	0.896657734267975	0.888590393723785	0.868723287729314	0.877739527495454	0.888576747686237	0.864967679321732	0.895946954738666	0.853308623806004	0.901381614261046	0.886731664691889	0.887773894194949	0.86292646836903	0.883024252074644	0.883213141735909	0.882551547564283	0.869058124963578	0.880641129094853	0.880135928272037	0.891318330320319	0.900867941678311	0.905514249736332	0.90074358027013	0.882743405159294	0.874525679313823	0.894673647253355	0.886997691060642	0.882298491050089	0.893015485982257	0.881785193191102	0.854259382583507	0.904396892912333	0.886734540472341	0.883081168128324	0.900369496993299	0.873698100968555	0.876277354446128	0.904935883865163	0.868122975873816	0.879012948739374	0.872318724530382	0.895306589529327	0.888494912153144	0.886386873896883	0.838975111784576	0.899401296682449	0.898110047816577	0.877303846622342	0.883103414170827	0.905495133041907	0.899935044968941	0.893719411513093	0.884220576459379	0.896401367608201
GSM1045195	0.971516283169443	0.866439119982297	0.794555835161528	0.870063472915349	1	0.97045898929531	0.964525945082553	0.957737027852115	0.962234853753599	0.940297921485486	0.94692230594789	0.966933156824884	0.950682555923355	0.967525627795977	0.969598488716967	0.954033867833566	0.962147437244077	0.902986529534743	0.89689378333482	0.897753239569354	0.874175755798446	0.884892247824887	0.913003528676865	0.882070815270696	0.923146763030301	0.91135585451423	0.819309960957812	0.887138509244309	0.905211302551819	0.913656085186366	0.85681447046317	0.908272382916203	0.948210239954912	0.873369703184338	0.88574016861156	0.91943705064575	0.885842544725139	0.903627797814177	0.916392380810125	0.913101868886423	0.894431239037617	0.89136875686949	0.907673758146835	0.900555420461154	0.908027469100728	0.93270681783445	0.910724587354607	0.897931661164801	0.927129702483083	0.911688039573315	0.904021584653639	0.880470778677679	0.888379944375217	0.885109890875371	0.90359369474186	0.91035953123815	0.885194472532699	0.869697319829716	0.900208576179857	0.862982686183174	0.91493362805276	0.927319310806929	0.890634979175733	0.89531533945253	0.868186768905146	0.900499513672585	0.8789434410286	0.91511067702679	0.895741655755882	0.904563845320727	0.895054543119756	0.891807838624995	0.895228988835727	0.883891740835668	0.924015287534052	0.882816142269183	0.915762152169406	0.913718421462897	0.914446464459815	0.889290692580824	0.905209569530942	0.903547453870797	0.901202470141909	0.868309292399358	0.899329466577838	0.88502143764466	0.903910461570623	0.924653929588614	0.933778674434931	0.926698635088444	0.895007986984948	0.871014861128901	0.915974162705379	0.895124924587958	0.881905580787837	0.911186011996059	0.902260524605032	0.82297795672832	0.924507080008714	0.918286502056539	0.901934194832364	0.910769118830989	0.880868361858969	0.891819511532416	0.928317880086817	0.892811322058426	0.891474642343809	0.898023203814835	0.894722668445324	0.882245920151675	0.876828238727235	0.803346729897605	0.911872390727965	0.91657602957469	0.87863359561231	0.895155504731426	0.930177466053021	0.910742978008671	0.892709588178773	0.908165707965214	0.919765340988844
GSM1045196	0.964477625487459	0.857430415528769	0.782822962978679	0.852382892976961	0.97045898929531	1	0.966899915728622	0.962479796276546	0.968490177191243	0.9399906133084	0.936563852494055	0.969727091188814	0.947528749983918	0.974294918510343	0.975900471342651	0.958783005108565	0.971393932125354	0.890620209016804	0.886557560317984	0.883717707249436	0.856799015354936	0.87992690690478	0.898510378473747	0.875630267413551	0.912969695686582	0.900574782529435	0.802836321086663	0.878203845414057	0.892909142065778	0.900787542578338	0.842081915202591	0.894173183843335	0.938180847679526	0.864229470583935	0.872645727631043	0.907027862240331	0.878704083131084	0.892412425523616	0.903916707946816	0.904864916225535	0.885134263603379	0.880493630420622	0.893585231872499	0.891049879313986	0.898517316842831	0.920060980985177	0.897305823786728	0.88913409366806	0.914995732840888	0.897714806413871	0.892059701029791	0.868854699141996	0.872582166074098	0.870864516770643	0.89188008239857	0.89772937918055	0.878707025707128	0.861275049002981	0.8875623737193	0.850209888817556	0.903736990809735	0.92427151960715	0.883052012363058	0.888467963363019	0.856282465496034	0.89018010822276	0.87039216222526	0.90514332579068	0.881601251056329	0.895013668673387	0.88781635263827	0.884002934934992	0.880677659136254	0.874659001259106	0.915260293592485	0.876267464098048	0.901818231876471	0.906350535940985	0.903394510329142	0.884015344157788	0.895206480580286	0.89743560484635	0.89405255226529	0.858660390432197	0.887405153660918	0.871398973529093	0.895174230369405	0.911411158722004	0.918955637010286	0.912806098062598	0.885113714458161	0.856512576979333	0.903500986565619	0.884408437599705	0.867709712524937	0.898871615653006	0.890572920161305	0.804570878128484	0.910614970506402	0.906157696159273	0.894727196396919	0.898402758599981	0.869028451984055	0.879484004117761	0.915098288740622	0.884114860870003	0.883542172405353	0.888183053091501	0.881793047543289	0.870040160297521	0.859510681186915	0.787821796550756	0.898677218351803	0.904280485601875	0.869678265422474	0.883115003435182	0.916000187460452	0.896970672260265	0.879002551006583	0.90149838885125	0.906779807190597
GSM1045197	0.962463385668637	0.8615002795717	0.789303815217432	0.862670172432137	0.964525945082553	0.966899915728622	1	0.958319510264984	0.960066873820566	0.939045582929682	0.946276493473711	0.964987826156107	0.942957820738726	0.962842927514569	0.969186558761573	0.949577665477626	0.958722225450183	0.896095862912477	0.888801621125226	0.889019709277933	0.86474107284753	0.886947408687392	0.902874187581439	0.874098558710751	0.917791820158795	0.906700439505432	0.806494991952024	0.883374438948581	0.900143238466528	0.908376055802989	0.849944059287957	0.901249646687757	0.941919497313547	0.866209515632786	0.879694682224357	0.909174495206236	0.881916366377426	0.895505959367558	0.910641437070098	0.910728621321392	0.890743720501737	0.886068311847307	0.900608357629646	0.896779760347115	0.90139879508562	0.922435461607407	0.903990311822047	0.89067810284728	0.920032625042614	0.903580636374003	0.896868535564482	0.87319849005932	0.881265786600114	0.87669332944823	0.896753258631003	0.902131914163758	0.880888893410073	0.86765817223235	0.891327074792095	0.858295216778102	0.907285513986905	0.919402932640557	0.886219445024423	0.889090433192802	0.866306402971443	0.896988759910508	0.870460461488903	0.910671440593482	0.888649275161229	0.897274444635825	0.889712303950694	0.887171343198102	0.885356242178247	0.87817942292243	0.918356770199549	0.875841858448431	0.907939948260848	0.91199188248496	0.908563680386846	0.888448069588928	0.900784708847512	0.901693776724428	0.897547367863409	0.86056553079439	0.892894374871987	0.876418140314872	0.901811470524579	0.915547376680509	0.922112564040897	0.918160980402552	0.890094991498794	0.862156554228445	0.908951055534737	0.888703985802663	0.877010452032932	0.904175276558575	0.895357724310248	0.813074877710164	0.918413111859117	0.912107043371751	0.89695020897233	0.903910298791534	0.873859096749127	0.883668807343747	0.921233167402966	0.890165851381855	0.884323739751634	0.89448725231795	0.888000143719699	0.874943159832499	0.866054734679033	0.792450988706302	0.904723971855838	0.907858782702951	0.871231470996528	0.890637703569328	0.921300128059493	0.903008264622035	0.887371395521216	0.902755475327582	0.910894440022996
GSM1045198	0.954895573780938	0.866039539481752	0.79184994463425	0.860093072157314	0.957737027852115	0.962479796276546	0.958319510264984	1	0.95452861111516	0.93231246974271	0.936594098342534	0.95838489683996	0.938747669218603	0.958431991947536	0.961130758191558	0.947194609918253	0.953677239094835	0.894586292213858	0.889380902507874	0.888071094031848	0.865050684590951	0.882230316169957	0.900488849859614	0.877216434563191	0.917603846130766	0.905830011117052	0.808587051307759	0.877805742597983	0.896163753156418	0.905220504041573	0.849278140470501	0.899602528340858	0.936445342731811	0.868715729170344	0.87619799488327	0.909224209957576	0.88108866830392	0.89544840096285	0.9085811266371	0.907103011842472	0.892303051908421	0.886663728393972	0.899224881656683	0.891872014069921	0.900745081985811	0.919345015559709	0.902080833466726	0.891217037388783	0.917442453077766	0.901341817007501	0.89858757782588	0.872589051223191	0.879187329607607	0.878067421933347	0.894199830705848	0.901340489237144	0.882135499176816	0.864082783205477	0.890928449365011	0.856549944381959	0.904465792073643	0.923395532162915	0.88490648107383	0.889086543192558	0.865706765115221	0.896773951240804	0.87145984834766	0.90974091985402	0.885857310262896	0.896011032147917	0.884680533468957	0.884640718839598	0.886206662125612	0.878588618607089	0.915392122366255	0.879586046682212	0.90430478120529	0.91033253268537	0.909492198536302	0.885056811965507	0.901299313407488	0.899122974475363	0.89656634222905	0.861359027644829	0.890179515785006	0.876307390380118	0.900113558460719	0.915918202185763	0.917201638754215	0.912413477212188	0.891700598394727	0.857249056273669	0.908406352787073	0.887651573165078	0.877293229698357	0.903148087765298	0.888933746219604	0.814147350562068	0.911863838639518	0.913192093647254	0.894588002017992	0.902431020098779	0.870689816169247	0.875563483773377	0.918152109817881	0.884852334319356	0.884233646162121	0.89632229295147	0.887090446118041	0.873240790708508	0.86575204459689	0.7946619536801	0.903505424436994	0.90722854353486	0.870381221195494	0.888319255578353	0.917050424079093	0.899328556889169	0.886343293061037	0.901992675545415	0.910650075302809
GSM1045199	0.95647971658482	0.851994471669089	0.779829141047533	0.852292504799756	0.962234853753599	0.968490177191243	0.960066873820566	0.95452861111516	1	0.930763157125832	0.934507426867518	0.967149827038211	0.94088254017019	0.964033867271251	0.966943977902452	0.950993296203731	0.963221984974111	0.889824442280317	0.879348217723124	0.881305799942283	0.853997735226434	0.874611935868768	0.890133223033784	0.866386245632717	0.909342508120219	0.894670543762802	0.796467338512804	0.873554997908356	0.889597010145833	0.901239708227077	0.83644426846411	0.890399713391515	0.932144267279757	0.852649715609809	0.869229761067752	0.902491563736512	0.872857425762447	0.888026834317179	0.89738171552645	0.903226219452096	0.88105754948071	0.876853809078083	0.889768945095672	0.891077377062002	0.894392261116288	0.913117449353065	0.892648358350984	0.885157354609332	0.908937030506132	0.895736240216299	0.886185151288651	0.863953869962715	0.869013760740239	0.866090098574599	0.8899385481428	0.89335769256797	0.8795159522447	0.857084183027993	0.886289983679707	0.846400145677512	0.902520889268088	0.914115315633701	0.878241732927656	0.883432924206312	0.858105299496671	0.889690131185212	0.867470921328356	0.90069130337053	0.877483129022579	0.889820342398357	0.884443027604756	0.882235088432634	0.875491743100513	0.867884982558932	0.910935679641069	0.869297377982828	0.902232709979982	0.90494641988117	0.897410447661194	0.879606274984383	0.893381956275171	0.897186327035277	0.892618803980293	0.856553069413182	0.882621775867782	0.868533883465314	0.893396215228701	0.906006427100603	0.914714986927728	0.911846838632495	0.882953140801049	0.853771875678618	0.901003821757355	0.883278848708279	0.867362397199931	0.89690163268152	0.888719802164929	0.803408492951094	0.910710689318555	0.906046303804828	0.892659380572123	0.894513121955399	0.863702195744452	0.879266197566911	0.913857747353506	0.882584075502873	0.880419361054766	0.88144103674714	0.879218907647635	0.867680136712575	0.855363340299067	0.780980982810773	0.897629869143569	0.901290141479944	0.862590476205819	0.880441791661639	0.912640129251941	0.898707603526549	0.879578638368739	0.899599711163394	0.905400562295291
GSM1045200	0.953032245066465	0.862717479529619	0.786952457959094	0.881020460617703	0.940297921485486	0.9399906133084	0.939045582929682	0.93231246974271	0.930763157125832	1	0.93913844819378	0.94066314631287	0.931412721370532	0.928861951362453	0.939165168238194	0.931891787799319	0.934318049640698	0.910299943917116	0.911936413593763	0.908179532763842	0.88556402539451	0.896334876927859	0.923131719630804	0.876341071999565	0.923529000767652	0.909754377948459	0.832251070832197	0.896598142994518	0.908252695582404	0.913669781061511	0.866919557712133	0.913702283532442	0.949608732360223	0.894116723969487	0.890373798353475	0.921429574540168	0.902110772289557	0.915085012259018	0.924594300747866	0.914562164134563	0.906916848500517	0.900812899292524	0.915203284601038	0.903642743824363	0.918532869580701	0.937932769048251	0.916578606447459	0.907127007131285	0.931270210536087	0.913225711175124	0.908427779757626	0.899852864968094	0.903118697400532	0.895453876996459	0.914132974270427	0.924947253783035	0.889360592998172	0.876376606538183	0.903888742176114	0.87812937920757	0.916129230871554	0.914289641415258	0.908778980033627	0.907435400554917	0.878929981090805	0.90531466010577	0.889066550436326	0.9205904926061	0.906558187549203	0.917514125756853	0.894396482243615	0.904297710172665	0.905012058477148	0.890355158439372	0.932755124975273	0.872159958373452	0.916419354764565	0.91910665238825	0.917136384464988	0.897425534157014	0.910179088836953	0.916622074289501	0.909154233254913	0.878191199502533	0.899314474427747	0.893333083885707	0.915256346280132	0.924683071822317	0.933426656272545	0.926183289569187	0.897942705979666	0.875418497907969	0.919374974722611	0.902611497812581	0.883376180031068	0.915272218181829	0.904282620006541	0.827347033581383	0.924512769663377	0.909789896402176	0.90849177335074	0.922028643765461	0.888188087101935	0.892077089537005	0.929099102409281	0.892429466797314	0.898949335709878	0.898961980428818	0.907009961496191	0.897452335696271	0.88195341278941	0.820550179693327	0.911875359102943	0.921187390960751	0.898584939262094	0.89639992426043	0.931417972744981	0.913148859613687	0.901848254397386	0.915323605826384	0.923319076138142
