gsm_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pca_feature_set
GSM1045235	19.9808672659063	-31.0869646242173	-8.20922216673183	-9.02850962584352	-12.9921825093923	-6.70554069763343	-2.91809788329246	3.87531175180354	0.931042766462397	-19.6718886953722	top5000_MAD
GSM1045236	-16.3355236460606	-25.3536448143447	5.66890611407202	-29.5969927518802	6.14901415301014	-31.0016540190969	-23.0732251224554	-1.70108322799063	4.25012587934215	-0.148552950082914	top5000_MAD
GSM1045237	10.555802325279	-3.39717763520269	-24.3013050070548	-16.6694722283885	-11.9450295547715	-13.2185663414246	5.28375849170065	31.1023854015883	-4.47370017491916	5.99841715963802	top5000_MAD
GSM1045238	20.2558869895347	-15.498751513819	12.3764324453676	31.9905695260925	-18.4751346916422	8.91845146017473	3.64461694309737	23.1099608128993	37.1216278912837	-9.72915517897072	top5000_MAD
GSM1045239	-10.455152940348	-7.9434108803406	-24.8457199101328	-9.99191612063911	1.15015357633465	-24.8809263244489	0.715812211328609	18.4949032320896	1.1312131103316	-7.7489613349689	top5000_MAD
GSM1045240	-4.36853198970804	0.67241850393393	23.0016981154039	-32.1803650674608	-0.570946524253957	-4.90743493504459	-12.335238070224	-5.41386374794069	9.8710400337963	-8.20219200093404	top5000_MAD
GSM1045241	11.3917363488461	1.51665590590739	5.19813733697247	-8.80608375512412	-25.5550350207831	7.8298747230879	-15.1955534324503	14.7084962777791	16.0317874077823	-19.8013487174524	top5000_MAD
GSM1045242	34.4013727846309	19.5014643668939	-0.681400722721407	12.2897895293292	18.3962755374477	-15.7441756121927	19.5442319010172	25.4152750549917	-16.940552156855	-10.0793613870833	top5000_MAD
GSM1045243	16.6434635302923	31.5917293804489	34.829250006142	-11.2613270574517	16.6525903685847	-10.7397931268683	-0.864430540422797	15.2200967209221	-5.73250307697682	10.1180214288455	top5000_MAD
GSM1045244	38.382921756937	8.16565609906702	24.3418599288515	-8.48549796891687	-8.83093961384241	-8.77199607597775	-3.6274540905362	-7.13127250269092	-2.85548420446706	-6.85239149845914	top5000_MAD
GSM1045245	7.29096821056793	-3.16494110674447	-1.06978896218572	-19.2057974144106	4.93874218532003	-3.1269312569663	38.9727650907539	-7.76412331422985	1.55399367316301	3.06783433943823	top5000_MAD
GSM1045246	15.5321104306068	-17.8377419566522	10.9446422394751	8.59277210720225	3.21733849536659	-24.1306114168161	3.00217601050611	0.778298715160744	6.87355377992295	2.51551134181575	top5000_MAD
