resource	entrez_id
GO_BP	3514
GO_BP	3516
GO_BP	352909
GO_BP	352954
GO_BP	353
GO_BP	353116
GO_BP	353132
GO_BP	353135
GO_BP	353174
GO_BP	353189
GO_BP	353219
GO_BP	353274
GO_BP	353345
GO_BP	353355
GO_BP	353497
GO_BP	353500
GO_BP	353514
GO_BP	3537
GO_BP	354
GO_BP	3543
GO_BP	3547
GO_BP	3549
GO_BP	355
GO_BP	3550
GO_BP	3551
GO_BP	3552
GO_BP	3553
GO_BP	3554
GO_BP	3556
GO_BP	3557
GO_BP	3558
GO_BP	3559
GO_BP	356
GO_BP	3560
GO_BP	3561
GO_BP	3562
GO_BP	3563
GO_BP	3565
GO_BP	3566
GO_BP	3567
GO_BP	3568
GO_BP	3569
GO_BP	357
GO_BP	3570
GO_BP	3572
GO_BP	3574
GO_BP	3575
GO_BP	3576
GO_BP	3577
GO_BP	3578
GO_BP	3579
GO_BP	358
GO_BP	3581
GO_BP	3586
GO_BP	3587
GO_BP	3588
GO_BP	3589
GO_BP	359
GO_BP	3590
GO_BP	3592
GO_BP	3593
GO_BP	3594
GO_BP	3595
GO_BP	3596
GO_BP	3597
GO_BP	359787
GO_BP	3598
GO_BP	359845
GO_BP	359948
GO_BP	36
GO_BP	360
GO_BP	3600
GO_BP	360023
GO_BP	3601
GO_BP	3603
GO_BP	3604
GO_BP	3605
GO_BP	3606
GO_BP	3607
GO_BP	3608
GO_BP	3609
GO_BP	361
GO_BP	3611
GO_BP	3612
GO_BP	3613
GO_BP	3614
GO_BP	3615
GO_BP	3617
GO_BP	3619
GO_BP	362
GO_BP	3620
GO_BP	3621
GO_BP	3622
GO_BP	3623
GO_BP	3624
GO_BP	3625
GO_BP	3626
GO_BP	3627
GO_BP	3628
GO_BP	363
GO_BP	3630
GO_BP	3631
GO_BP	3632
GO_BP	3633
GO_BP	3635
GO_BP	3636
GO_BP	3638
GO_BP	364
GO_BP	3640
GO_BP	3641
GO_BP	3642
GO_BP	3643
GO_BP	3645
GO_BP	3646
GO_BP	3651
GO_BP	3652
GO_BP	3654
GO_BP	3655
GO_BP	3656
GO_BP	3658
GO_BP	3659
GO_BP	366
GO_BP	3660
GO_BP	3661
GO_BP	3662
GO_BP	3663
GO_BP	3664
GO_BP	3665
GO_BP	3667
GO_BP	3669
GO_BP	367
GO_BP	3670
GO_BP	3671
GO_BP	3672
GO_BP	3673
GO_BP	3674
GO_BP	3675
GO_BP	3676
GO_BP	3678
GO_BP	3679
GO_BP	368
GO_BP	3680
GO_BP	3681
GO_BP	3682
GO_BP	3683
GO_BP	3684
GO_BP	3685
GO_BP	3687
GO_BP	3688
GO_BP	3689
GO_BP	369
GO_BP	3690
GO_BP	3691
GO_BP	3692
GO_BP	3693
GO_BP	3695
GO_BP	3696
GO_BP	3697
GO_BP	3698
GO_BP	3699
GO_BP	37
GO_BP	3700
GO_BP	3702
GO_BP	3703
GO_BP	3704
GO_BP	3705
GO_BP	3706
GO_BP	3707
GO_BP	3708
GO_BP	3709
GO_BP	3710
GO_BP	3712
GO_BP	3713
GO_BP	3714
GO_BP	3716
GO_BP	3717
GO_BP	3718
GO_BP	372
GO_BP	3720
GO_BP	3725
GO_BP	3726
GO_BP	3727
GO_BP	3728
GO_BP	373
GO_BP	3730
GO_BP	373156
GO_BP	3735
GO_BP	3736
GO_BP	3737
GO_BP	3738
GO_BP	373861
GO_BP	373863
GO_BP	3739
GO_BP	374
GO_BP	3741
GO_BP	374286
GO_BP	374291
GO_BP	3743
GO_BP	374378
GO_BP	374383
GO_BP	374393
GO_BP	3744
GO_BP	374403
GO_BP	374407
GO_BP	374454
GO_BP	3745
GO_BP	374569
GO_BP	3746
GO_BP	374654
GO_BP	374655
GO_BP	3747
GO_BP	374739
GO_BP	374768
GO_BP	3748
GO_BP	374860
GO_BP	374864
GO_BP	374868
GO_BP	374899
GO_BP	3749
GO_BP	374900
GO_BP	374907
GO_BP	374946
GO_BP	374969
GO_BP	374986
GO_BP	375
GO_BP	3750
GO_BP	375033
GO_BP	375035
GO_BP	375056
GO_BP	3751
GO_BP	375189
GO_BP	3752
GO_BP	375323
GO_BP	375341
GO_BP	375346
GO_BP	375387
GO_BP	3754
GO_BP	375449
GO_BP	3755
GO_BP	375593
GO_BP	3756
GO_BP	375612
GO_BP	375616
GO_BP	3757
GO_BP	375704
GO_BP	375748
GO_BP	375757
GO_BP	375775
GO_BP	375790
GO_BP	375791
GO_BP	3758
GO_BP	3759
GO_BP	3760
GO_BP	3761
GO_BP	3762
GO_BP	376267
GO_BP	3763
GO_BP	3764
GO_BP	376497
GO_BP	3765
GO_BP	3766
GO_BP	3767
GO_BP	3768
GO_BP	3769
GO_BP	376940
GO_BP	377
GO_BP	3770
GO_BP	3772
GO_BP	3773
GO_BP	3775
GO_BP	3776
GO_BP	3777
GO_BP	3778
GO_BP	3779
GO_BP	378
GO_BP	3780
GO_BP	3781
GO_BP	3782
GO_BP	3783
GO_BP	3784
GO_BP	3785
GO_BP	3786
GO_BP	3787
GO_BP	378708
GO_BP	3788
GO_BP	378925
GO_BP	378938
GO_BP	379
GO_BP	3790
GO_BP	3791
GO_BP	3792
GO_BP	3795
GO_BP	3796
GO_BP	3797
GO_BP	3798
GO_BP	3799
GO_BP	38
GO_BP	3800
GO_BP	3801
GO_BP	3809
GO_BP	381
GO_BP	3814
GO_BP	3815
GO_BP	3816
GO_BP	3817
GO_BP	3818
GO_BP	382
GO_BP	3820
GO_BP	3823
GO_BP	3824
GO_BP	3827
GO_BP	383
GO_BP	3831
GO_BP	3832
GO_BP	3833
GO_BP	3834
GO_BP	3835
GO_BP	3836
GO_BP	3837
GO_BP	3838
GO_BP	3839
GO_BP	384
GO_BP	3840
GO_BP	3841
GO_BP	3842
GO_BP	3843
GO_BP	3845
GO_BP	3846
GO_BP	3848
GO_BP	3849
GO_BP	3850
GO_BP	3851
GO_BP	3852
GO_BP	3853
GO_BP	3854
GO_BP	3855
GO_BP	3857
GO_BP	3858
GO_BP	3859
GO_BP	3860
GO_BP	3861
GO_BP	3866
GO_BP	386618
GO_BP	3868
GO_BP	387
GO_BP	387032
GO_BP	387103
GO_BP	387104
GO_BP	387119
GO_BP	3872
GO_BP	387263
GO_BP	387338
GO_BP	387357
GO_BP	387496
GO_BP	387509
GO_BP	387521
GO_BP	387597
GO_BP	387601
GO_BP	387640
GO_BP	387695
GO_BP	387707
GO_BP	387755
GO_BP	387758
GO_BP	387837
GO_BP	387885
GO_BP	387893
GO_BP	387914
GO_BP	387921
GO_BP	387923
GO_BP	388
GO_BP	3880
GO_BP	3881
GO_BP	388121
GO_BP	388125
GO_BP	388135
GO_BP	3882
GO_BP	388336
GO_BP	388341
GO_BP	3884
GO_BP	388419
GO_BP	388507
GO_BP	388531
GO_BP	388533
GO_BP	388552
GO_BP	388566
GO_BP	388567
GO_BP	388569
GO_BP	388581
GO_BP	388585
GO_BP	388591
GO_BP	3886
GO_BP	388610
GO_BP	388630
GO_BP	388662
GO_BP	388677
GO_BP	388692
GO_BP	388698
GO_BP	3887
GO_BP	388743
GO_BP	388753
GO_BP	3888
GO_BP	3889
GO_BP	388939
GO_BP	388951
GO_BP	388962
GO_BP	389
GO_BP	3890
GO_BP	389058
GO_BP	389072
GO_BP	389084
GO_BP	3891
GO_BP	389114
GO_BP	389136
GO_BP	3892
GO_BP	389203
GO_BP	389320
GO_BP	389362
GO_BP	389421
GO_BP	389432
GO_BP	389434
GO_BP	3895
GO_BP	389541
GO_BP	389677
GO_BP	3897
GO_BP	389813
GO_BP	389840
GO_BP	389856
GO_BP	389874
GO_BP	389895
GO_BP	3899
GO_BP	389903
GO_BP	39
GO_BP	390
GO_BP	390010
GO_BP	390058
GO_BP	390059
GO_BP	390063
GO_BP	390064
GO_BP	390066
GO_BP	3902
GO_BP	3903
GO_BP	3904
GO_BP	390595
GO_BP	3906
GO_BP	390637
GO_BP	390790
GO_BP	3908
GO_BP	390892
GO_BP	3909
GO_BP	390916
GO_BP	390927
GO_BP	390963
GO_BP	390980
GO_BP	390999
GO_BP	391
GO_BP	3910
GO_BP	391059
GO_BP	3911
GO_BP	3912
GO_BP	3913
GO_BP	3914
GO_BP	3915
GO_BP	3916
GO_BP	391712
GO_BP	3918
GO_BP	392
GO_BP	3920
GO_BP	3925
GO_BP	392617
GO_BP	3927
GO_BP	3929
GO_BP	393
GO_BP	3930
GO_BP	3931
GO_BP	3932
GO_BP	3933
GO_BP	3934
GO_BP	3936
GO_BP	3937
GO_BP	3938
GO_BP	3939
GO_BP	394
GO_BP	3948
GO_BP	3949
GO_BP	395
GO_BP	3950
GO_BP	3952
GO_BP	3953
GO_BP	3954
GO_BP	3955
GO_BP	3956
GO_BP	3957
GO_BP	3958
GO_BP	3959
GO_BP	396
GO_BP	3960
GO_BP	3964
GO_BP	3965
GO_BP	397
GO_BP	3973
GO_BP	3975
GO_BP	3976
GO_BP	3977
GO_BP	3978
GO_BP	398
GO_BP	3980
GO_BP	3981
GO_BP	3982
GO_BP	3983
GO_BP	3984
GO_BP	3985
GO_BP	3987
GO_BP	3988
GO_BP	399
GO_BP	3990
GO_BP	3991
GO_BP	3992
GO_BP	3993
GO_BP	399473
GO_BP	3995
GO_BP	3996
GO_BP	399664
GO_BP	399665
GO_BP	399687
GO_BP	399693
GO_BP	399694
GO_BP	3998
GO_BP	399818
GO_BP	399949
GO_BP	399979
GO_BP	40
GO_BP	400
GO_BP	4000
GO_BP	4001
GO_BP	400128
GO_BP	4004
GO_BP	400410
GO_BP	400451
GO_BP	4005
GO_BP	400566
GO_BP	400569
GO_BP	400581
GO_BP	400629
GO_BP	4007
GO_BP	400709
GO_BP	400713
GO_BP	4008
GO_BP	400830
GO_BP	4009
GO_BP	400916
GO_BP	400931
GO_BP	400961
GO_BP	401
GO_BP	4010
GO_BP	401024
GO_BP	401124
GO_BP	4012
GO_BP	401265
GO_BP	401387
GO_BP	4014
GO_BP	401466
GO_BP	401474
GO_BP	401494
GO_BP	4015
GO_BP	401505
GO_BP	401548
GO_BP	401551
GO_BP	401565
GO_BP	4016
GO_BP	401612
GO_BP	401647
GO_BP	4017
GO_BP	4018
GO_BP	402055
GO_BP	4023
GO_BP	402381
GO_BP	4025
GO_BP	402573
GO_BP	4026
GO_BP	402665
GO_BP	402682
GO_BP	403
GO_BP	4033
GO_BP	403313
GO_BP	403314
GO_BP	403341
GO_BP	4034
GO_BP	4035
GO_BP	4036
GO_BP	4037
GO_BP	4038
GO_BP	4040
GO_BP	404037
GO_BP	4041
GO_BP	404266
GO_BP	4043
GO_BP	4045
GO_BP	4046
GO_BP	404636
GO_BP	404672
GO_BP	4047
GO_BP	4048
GO_BP	4049
GO_BP	405
GO_BP	4050
GO_BP	4051
GO_BP	4052
GO_BP	4053
GO_BP	4054
GO_BP	4055
GO_BP	4056
GO_BP	4057
GO_BP	405753
GO_BP	405754
GO_BP	4058
GO_BP	4059
GO_BP	406
GO_BP	4060
GO_BP	4061
GO_BP	4062
GO_BP	4063
GO_BP	4064
GO_BP	4065
GO_BP	4066
GO_BP	4067
GO_BP	4068
GO_BP	406886
GO_BP	4069
GO_BP	407
GO_BP	4070
GO_BP	4071
GO_BP	4072
GO_BP	4074
GO_BP	4076
GO_BP	4077
GO_BP	407738
GO_BP	408
GO_BP	408050
GO_BP	4082
GO_BP	4084
GO_BP	4085
GO_BP	4086
GO_BP	4087
GO_BP	4088
GO_BP	4089
GO_BP	409
GO_BP	4090
GO_BP	4091
GO_BP	4092
GO_BP	4093
GO_BP	4094
GO_BP	4097
GO_BP	4099
GO_BP	41
GO_BP	410
GO_BP	4103
GO_BP	4107
GO_BP	4109
GO_BP	411
GO_BP	4110
GO_BP	4112
GO_BP	4113
GO_BP	4114
GO_BP	4115
GO_BP	4116
GO_BP	4117
GO_BP	4118
GO_BP	412
GO_BP	4121
GO_BP	4122
GO_BP	4123
GO_BP	4124
GO_BP	4125
GO_BP	4126
GO_BP	4128
GO_BP	4129
GO_BP	4130
GO_BP	4131
GO_BP	4133
GO_BP	4134
GO_BP	4135
GO_BP	4137
GO_BP	4139
GO_BP	4140
GO_BP	4141
GO_BP	414194
GO_BP	4142
GO_BP	4143
GO_BP	414301
GO_BP	414328
GO_BP	414332
GO_BP	4144
GO_BP	4145
GO_BP	4146
GO_BP	4147
GO_BP	4148
GO_BP	414899
GO_BP	4149
GO_BP	415
GO_BP	4150
GO_BP	4151
GO_BP	415116
GO_BP	415117
GO_BP	4152
GO_BP	4153
GO_BP	4154
GO_BP	4155
GO_BP	4157
GO_BP	4158
GO_BP	4159
GO_BP	4160
GO_BP	4161
GO_BP	4162
GO_BP	4163
GO_BP	4166
GO_BP	4168
GO_BP	4170
GO_BP	4171
GO_BP	4172
GO_BP	4173
GO_BP	4174
GO_BP	4175
GO_BP	4176
GO_BP	4179
GO_BP	4184
GO_BP	4185
GO_BP	4188
GO_BP	4189
GO_BP	4190
GO_BP	4191
GO_BP	4192
GO_BP	4193
GO_BP	4194
GO_BP	4199
GO_BP	420
GO_BP	4200
GO_BP	4201
GO_BP	4204
GO_BP	4205
GO_BP	4208
GO_BP	4209
GO_BP	421
GO_BP	4211
GO_BP	4212
GO_BP	4214
GO_BP	4215
GO_BP	4216
GO_BP	4217
GO_BP	4218
GO_BP	4221
GO_BP	4222
GO_BP	4223
GO_BP	4224
GO_BP	4225
GO_BP	4232
GO_BP	4233
GO_BP	4234
GO_BP	4236
GO_BP	4237
GO_BP	4239
GO_BP	4240
GO_BP	4241
GO_BP	4242
GO_BP	4245
GO_BP	4246
GO_BP	4247
GO_BP	4248
GO_BP	4249
GO_BP	4250
GO_BP	4253
GO_BP	4254
GO_BP	4255
GO_BP	4256
GO_BP	4257
GO_BP	4258
GO_BP	4259
GO_BP	4261
GO_BP	4267
GO_BP	427
GO_BP	4277
GO_BP	4281
GO_BP	4282
GO_BP	4283
GO_BP	4284
GO_BP	4285
GO_BP	4286
GO_BP	4287
GO_BP	4288
GO_BP	4289
GO_BP	429
GO_BP	4291
GO_BP	4292
GO_BP	4293
GO_BP	4295
GO_BP	4296
GO_BP	4297
GO_BP	4298
GO_BP	4299
GO_BP	43
GO_BP	430
GO_BP	4300
GO_BP	4301
GO_BP	4302
GO_BP	4303
GO_BP	4306
GO_BP	4308
GO_BP	4311
GO_BP	4312
GO_BP	4313
GO_BP	4314
GO_BP	4316
GO_BP	4317
GO_BP	431707
GO_BP	4318
GO_BP	4319
GO_BP	432
GO_BP	4320
GO_BP	4321
GO_BP	4322
GO_BP	4323
GO_BP	4324
GO_BP	4325
GO_BP	4326
GO_BP	4327
GO_BP	4329
GO_BP	433
GO_BP	4330
GO_BP	4331
GO_BP	4332
GO_BP	4335
GO_BP	4336
GO_BP	4337
GO_BP	4338
GO_BP	434
GO_BP	4340
GO_BP	4342
GO_BP	4343
GO_BP	4345
GO_BP	435
GO_BP	4350
GO_BP	4351
GO_BP	4352
GO_BP	4353
GO_BP	4354
GO_BP	4355
GO_BP	4357
GO_BP	4358
GO_BP	4359
GO_BP	4360
GO_BP	4361
GO_BP	4363
GO_BP	438
GO_BP	43847
GO_BP	43849
GO_BP	439
GO_BP	439921
GO_BP	440
GO_BP	440026
GO_BP	440073
GO_BP	440107
GO_BP	440145
GO_BP	440193
GO_BP	440275
GO_BP	440279
GO_BP	440307
GO_BP	440335
GO_BP	440498
GO_BP	440503
GO_BP	440515
GO_BP	440560
GO_BP	440574
GO_BP	440603
GO_BP	440699
GO_BP	440712
GO_BP	440738
GO_BP	440829
GO_BP	440854
GO_BP	440957
GO_BP	441024
GO_BP	441027
GO_BP	441061
GO_BP	441161
GO_BP	441168
GO_BP	441478
GO_BP	441549
GO_BP	442117
GO_BP	442184
GO_BP	442186
GO_BP	442191
GO_BP	442194
GO_BP	442319
GO_BP	442721
GO_BP	443
GO_BP	4430
GO_BP	4435
GO_BP	4436
GO_BP	4437
GO_BP	4438
GO_BP	444
GO_BP	4440
GO_BP	445
GO_BP	445815
GO_BP	4478
GO_BP	4481
GO_BP	4482
GO_BP	4486
GO_BP	4487
GO_BP	4488
GO_BP	4495
GO_BP	4499
GO_BP	4504
GO_BP	4507
GO_BP	4508
GO_BP	4512
GO_BP	4513
GO_BP	4515
GO_BP	4520
GO_BP	4521
GO_BP	4522
GO_BP	4524
GO_BP	4528
GO_BP	4534
GO_BP	4536
GO_BP	4538
GO_BP	4541
GO_BP	4542
GO_BP	4543
GO_BP	4544
GO_BP	4547
GO_BP	4548
GO_BP	4552
GO_BP	4580
GO_BP	4582
GO_BP	4583
GO_BP	4585
GO_BP	4588
GO_BP	4589
GO_BP	4591
GO_BP	4593
GO_BP	4594
GO_BP	4595
GO_BP	4597
GO_BP	4598
GO_BP	4599
GO_BP	460
GO_BP	4600
GO_BP	4601
GO_BP	4602
GO_BP	4603
GO_BP	4604
GO_BP	4605
GO_BP	4606
GO_BP	4607
GO_BP	4608
GO_BP	4609
GO_BP	4610
GO_BP	4613
GO_BP	4615
GO_BP	4616
GO_BP	4617
GO_BP	4618
GO_BP	4619
GO_BP	462
GO_BP	4620
GO_BP	4621
GO_BP	4622
GO_BP	4624
GO_BP	4626
GO_BP	4627
GO_BP	4628
GO_BP	4629
GO_BP	463
GO_BP	4632
GO_BP	4633
GO_BP	4634
GO_BP	4636
GO_BP	4637
GO_BP	4638
GO_BP	4640
GO_BP	4641
GO_BP	4642
GO_BP	4643
GO_BP	4644
GO_BP	4645
GO_BP	4646
GO_BP	4647
GO_BP	4648
GO_BP	4649
GO_BP	4650
GO_BP	4651
GO_BP	4653
GO_BP	4654
GO_BP	4656
GO_BP	4659
GO_BP	466
GO_BP	4660
GO_BP	4661
GO_BP	4664
GO_BP	4665
GO_BP	4666
GO_BP	4668
GO_BP	4669
GO_BP	467
GO_BP	4670
GO_BP	4671
GO_BP	4673
GO_BP	4674
GO_BP	4675
GO_BP	4676
GO_BP	4677
GO_BP	4678
GO_BP	468
GO_BP	4680
GO_BP	4681
GO_BP	4682
GO_BP	4683
GO_BP	4684
GO_BP	4685
GO_BP	4686
GO_BP	4688
GO_BP	4689
GO_BP	4690
GO_BP	4691
GO_BP	4692
GO_BP	4693
GO_BP	4694
GO_BP	4695
GO_BP	4696
GO_BP	4697
GO_BP	4698
GO_BP	47
GO_BP	4700
GO_BP	4701
GO_BP	4702
GO_BP	4703
GO_BP	4704
GO_BP	4705
GO_BP	4706
GO_BP	4707
GO_BP	4708
GO_BP	4709
GO_BP	471
GO_BP	4710
GO_BP	4711
GO_BP	4712
GO_BP	4713
GO_BP	4714
GO_BP	4715
GO_BP	4716
GO_BP	4717
GO_BP	4718
GO_BP	4719
GO_BP	472
GO_BP	4720
GO_BP	4722
GO_BP	4723
GO_BP	4724
GO_BP	4725
GO_BP	4726
GO_BP	4728
GO_BP	4729
GO_BP	473
GO_BP	4731
GO_BP	4733
GO_BP	4734
GO_BP	4735
GO_BP	4736
GO_BP	4738
GO_BP	4739
GO_BP	474
GO_BP	4741
GO_BP	474354
GO_BP	4744
GO_BP	4745
GO_BP	4747
GO_BP	475
GO_BP	4750
GO_BP	4751
GO_BP	4752
GO_BP	4753
GO_BP	4756
GO_BP	4758
GO_BP	4759
GO_BP	476
GO_BP	4760
GO_BP	4761
GO_BP	4763
GO_BP	477
GO_BP	4771
GO_BP	4772
GO_BP	4773
GO_BP	4774
GO_BP	4775
GO_BP	4776
GO_BP	4778
GO_BP	4779
GO_BP	478
GO_BP	4780
GO_BP	4781
GO_BP	4782
GO_BP	4783
GO_BP	4784
GO_BP	479
GO_BP	4790
GO_BP	4791
GO_BP	4792
GO_BP	4793
GO_BP	4795
GO_BP	4796
GO_BP	4798
GO_BP	4799
GO_BP	48
GO_BP	480
GO_BP	4800
GO_BP	4801
GO_BP	4802
GO_BP	4803
GO_BP	4804
GO_BP	4807
GO_BP	4808
GO_BP	4809
GO_BP	481
GO_BP	4810
GO_BP	4811
GO_BP	4814
GO_BP	4815
GO_BP	4817
GO_BP	4818
GO_BP	482
GO_BP	4820
GO_BP	4821
GO_BP	4824
GO_BP	4825
GO_BP	4826
GO_BP	4828
GO_BP	4829
GO_BP	483
GO_BP	4830
GO_BP	4832
GO_BP	4833
GO_BP	4835
GO_BP	4836
GO_BP	4837
GO_BP	4838
GO_BP	4839
GO_BP	4841
GO_BP	4842
GO_BP	4843
GO_BP	4846
GO_BP	4848
GO_BP	4849
GO_BP	4850
GO_BP	4851
GO_BP	4852
GO_BP	4853
GO_BP	4854
GO_BP	4855
GO_BP	4856
GO_BP	4857
GO_BP	4858
GO_BP	486
GO_BP	4860
GO_BP	4862
GO_BP	4863
GO_BP	4864
GO_BP	4867
GO_BP	4868
GO_BP	4869
GO_BP	487
GO_BP	4878
GO_BP	4879
GO_BP	488
GO_BP	4880
GO_BP	4881
GO_BP	4882
GO_BP	4883
GO_BP	4884
GO_BP	4885
GO_BP	4886
GO_BP	4887
GO_BP	4888
GO_BP	4889
GO_BP	489
GO_BP	4891
GO_BP	4892
GO_BP	4893
GO_BP	4897
GO_BP	4898
GO_BP	4899
GO_BP	49
GO_BP	490
GO_BP	4900
GO_BP	4901
GO_BP	4902
GO_BP	4904
GO_BP	4905
GO_BP	4907
GO_BP	4908
GO_BP	4909
GO_BP	491
GO_BP	4913
GO_BP	4914
GO_BP	4915
GO_BP	4916
GO_BP	4919
GO_BP	492
GO_BP	4920
GO_BP	4921
GO_BP	4922
GO_BP	4923
GO_BP	492307
GO_BP	4924
GO_BP	4925
GO_BP	4926
GO_BP	4927
GO_BP	4928
GO_BP	4929
GO_BP	493
GO_BP	4931
GO_BP	4935
GO_BP	493753
GO_BP	4938
GO_BP	493829
GO_BP	493856
GO_BP	493861
GO_BP	493869
GO_BP	4939
GO_BP	4940
GO_BP	494115
GO_BP	494143
GO_BP	4942
GO_BP	4943
GO_BP	494470
GO_BP	494513
GO_BP	4946
GO_BP	4947
GO_BP	4948
GO_BP	495
GO_BP	4952
GO_BP	4953
GO_BP	4956
GO_BP	4957
GO_BP	4958
GO_BP	496
GO_BP	4967
GO_BP	4968
GO_BP	4969
GO_BP	497189
GO_BP	4973
GO_BP	4974
GO_BP	4976
GO_BP	4978
GO_BP	498
GO_BP	4982
GO_BP	4985
GO_BP	49854
GO_BP	49855
GO_BP	49856
GO_BP	4986
GO_BP	49860
GO_BP	49861
GO_BP	4987
GO_BP	4988
GO_BP	4990
GO_BP	4991
GO_BP	4992
GO_BP	4993
GO_BP	4994
GO_BP	4995
GO_BP	4998
GO_BP	4999
GO_BP	50
GO_BP	5000
GO_BP	5001
GO_BP	5002
GO_BP	5004
GO_BP	5007
GO_BP	5008
GO_BP	5009
GO_BP	501
GO_BP	5010
GO_BP	5013
GO_BP	5015
GO_BP	5016
GO_BP	5017
GO_BP	5018
GO_BP	5019
GO_BP	5021
GO_BP	5023
GO_BP	5024
GO_BP	5025
GO_BP	5026
GO_BP	5027
GO_BP	5028
GO_BP	5029
GO_BP	5030
GO_BP	5031
GO_BP	5033
GO_BP	5034
GO_BP	503542
GO_BP	5036
GO_BP	5037
GO_BP	5045
GO_BP	5046
GO_BP	5047
GO_BP	5048
GO_BP	50484
GO_BP	50485
GO_BP	50486
GO_BP	50487
GO_BP	50488
GO_BP	50489
GO_BP	5049
GO_BP	5050
GO_BP	50506
GO_BP	50507
GO_BP	50508
GO_BP	50509
GO_BP	5051
GO_BP	50511
GO_BP	50512
GO_BP	50514
GO_BP	50515
GO_BP	5052
GO_BP	5053
GO_BP	5054
GO_BP	5055
GO_BP	5058
GO_BP	506
GO_BP	50604
GO_BP	50613
GO_BP	50614
GO_BP	50615
GO_BP	50616
GO_BP	50617
GO_BP	50618
GO_BP	50619
GO_BP	5062
GO_BP	50624
GO_BP	50628
GO_BP	5063
GO_BP	50632
GO_BP	50636
GO_BP	5064
GO_BP	50640
GO_BP	50649
GO_BP	50650
GO_BP	50651
GO_BP	5066
GO_BP	5067
GO_BP	50674
GO_BP	5068
GO_BP	5069
GO_BP	50700
GO_BP	5071
GO_BP	50717
GO_BP	5073
GO_BP	5074
GO_BP	5075
GO_BP	5076
GO_BP	5077
GO_BP	5078
GO_BP	5079
GO_BP	5080
GO_BP	50801
GO_BP	50804
GO_BP	50805
GO_BP	50807
GO_BP	50808
GO_BP	50809
GO_BP	5081
GO_BP	50810
GO_BP	50813
GO_BP	50814
GO_BP	5082
GO_BP	5083
GO_BP	50831
GO_BP	50832
GO_BP	50833
GO_BP	50834
GO_BP	50835
GO_BP	50836
GO_BP	50837
GO_BP	50838
GO_BP	50839
GO_BP	50840
GO_BP	50846
GO_BP	50848
GO_BP	50852
GO_BP	50853
GO_BP	50855
GO_BP	50856
GO_BP	50859
GO_BP	50861
GO_BP	50862
GO_BP	50863
GO_BP	50865
GO_BP	5087
GO_BP	5089
GO_BP	509
GO_BP	5090
GO_BP	5091
GO_BP	5092
GO_BP	5093
GO_BP	50937
GO_BP	50939
GO_BP	5094
GO_BP	50940
GO_BP	50943
GO_BP	50944
GO_BP	50945
GO_BP	5095
GO_BP	5096
GO_BP	50964
GO_BP	5097
GO_BP	5098
GO_BP	5099
GO_BP	50999
GO_BP	51
GO_BP	5100
GO_BP	51000
GO_BP	51001
GO_BP	51002
GO_BP	51003
GO_BP	51004
GO_BP	51005
GO_BP	51006
GO_BP	51008
GO_BP	51009
GO_BP	5101
GO_BP	51010
GO_BP	51011
GO_BP	51012
GO_BP	51013
GO_BP	51014
GO_BP	51016
GO_BP	51018
GO_BP	51019
GO_BP	51020
GO_BP	51021
GO_BP	51022
GO_BP	51023
GO_BP	51024
GO_BP	51025
GO_BP	51026
GO_BP	51027
GO_BP	51028
GO_BP	51029
GO_BP	51030
GO_BP	51032
GO_BP	51035
GO_BP	5104
GO_BP	51042
GO_BP	51043
GO_BP	51046
GO_BP	5105
GO_BP	51053
GO_BP	51056
GO_BP	51058
GO_BP	51059
GO_BP	5106
GO_BP	51060
GO_BP	51062
GO_BP	51063
GO_BP	51065
GO_BP	51066
GO_BP	51067
GO_BP	51068
GO_BP	51069
GO_BP	51070
GO_BP	51071
GO_BP	51073
GO_BP	51074
GO_BP	51075
GO_BP	51076
GO_BP	51077
GO_BP	51078
GO_BP	51079
GO_BP	5108
GO_BP	51081
GO_BP	51082
GO_BP	51083
GO_BP	51084
GO_BP	51085
GO_BP	51086
GO_BP	51087
GO_BP	51088
GO_BP	51090
GO_BP	51091
GO_BP	51092
GO_BP	51093
GO_BP	51094
GO_BP	51095
GO_BP	51096
GO_BP	51097
GO_BP	51098
GO_BP	51099
GO_BP	5110
GO_BP	51100
GO_BP	51102
GO_BP	51103
GO_BP	51104
GO_BP	51105
GO_BP	51106
GO_BP	51107
GO_BP	51108
GO_BP	51109
GO_BP	5111
GO_BP	51111
GO_BP	51112
GO_BP	51114
GO_BP	51115
GO_BP	51116
GO_BP	51117
GO_BP	51118
GO_BP	51121
GO_BP	51123
GO_BP	51124
GO_BP	51125
GO_BP	51126
GO_BP	51127
GO_BP	51128
GO_BP	51129
GO_BP	51130
GO_BP	51132
GO_BP	51133
GO_BP	51134
GO_BP	51135
GO_BP	51136
GO_BP	51138
GO_BP	51141
GO_BP	51142
GO_BP	51143
GO_BP	51144
GO_BP	51146
GO_BP	51147
GO_BP	51148
GO_BP	51149
GO_BP	51150
GO_BP	51151
GO_BP	51154
GO_BP	51156
GO_BP	51157
GO_BP	5116
GO_BP	51160
GO_BP	51162
GO_BP	51163
GO_BP	51166
GO_BP	51167
GO_BP	51168
GO_BP	51170
GO_BP	51171
GO_BP	51172
GO_BP	51174
GO_BP	51175
GO_BP	51176
GO_BP	51177
GO_BP	51179
GO_BP	5118
GO_BP	51181
GO_BP	51182
GO_BP	51185
GO_BP	51187
GO_BP	5119
GO_BP	51191
GO_BP	51192
GO_BP	51193
